model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.7400379506641366,1.0,0.8505997818974919,0.8497807017543859,385,137,0,390,0.9914775518223794,0.9894599846436999,0.37187938253424724,0.9805555555555555,0.9051282051282051,0.9413333333333334,515,7,37,353,traffic_ground_truth_ip_window,warmup_normal_baseline,126
ocsvm,0.5485232067510548,1.0,0.7084468664850136,0.6480263157894737,201,321,0,390,1.0,1.0,7.403885389717255,1.0,1.0,1.0,522,0,0,390,traffic_ground_truth_ip_window,warmup_normal_baseline,126
isolation_forest,0.5409153952843273,1.0,0.7020702070207021,0.6370614035087719,191,331,0,390,1.0,0.9999999999999998,0.2396993235798744,1.0,1.0,1.0,522,0,0,390,traffic_ground_truth_ip_window,warmup_normal_baseline,126
