model,point_index,fpr,tpr,roc_auc
isolation_forest,0,0.0,0.0,1.0
isolation_forest,1,0.0,0.007692307692307693,1.0
isolation_forest,2,0.0,0.05384615384615385,1.0
isolation_forest,3,0.0,0.06923076923076923,1.0
isolation_forest,4,0.0,0.11025641025641025,1.0
isolation_forest,5,0.0,0.11538461538461539,1.0
isolation_forest,6,0.0,0.16153846153846155,1.0
isolation_forest,7,0.0,0.16666666666666666,1.0
isolation_forest,8,0.0,0.3,1.0
isolation_forest,9,0.0,0.3076923076923077,1.0
isolation_forest,10,0.0,0.33076923076923076,1.0
isolation_forest,11,0.0,0.3333333333333333,1.0
isolation_forest,12,0.0,0.3384615384615385,1.0
isolation_forest,13,0.0,0.34615384615384615,1.0
isolation_forest,14,0.0,0.35128205128205126,1.0
isolation_forest,15,0.0,0.46153846153846156,1.0
isolation_forest,16,0.0,0.5666666666666667,1.0
isolation_forest,17,0.0,0.7512820512820513,1.0
isolation_forest,18,0.0,0.782051282051282,1.0
isolation_forest,19,0.0,0.841025641025641,1.0
isolation_forest,20,0.0,0.9230769230769231,1.0
isolation_forest,21,0.0,0.9256410256410257,1.0
isolation_forest,22,0.0,0.9358974358974359,1.0
isolation_forest,23,0.0,0.941025641025641,1.0
isolation_forest,24,0.0,0.9461538461538461,1.0
isolation_forest,25,0.0,0.9512820512820512,1.0
isolation_forest,26,0.0,0.958974358974359,1.0
isolation_forest,27,0.0,0.9641025641025641,1.0
isolation_forest,28,0.0,0.9769230769230769,1.0
isolation_forest,29,0.0,0.9846153846153847,1.0
isolation_forest,30,0.0,0.9871794871794872,1.0
isolation_forest,31,0.0,0.9974358974358974,1.0
isolation_forest,32,0.0,1.0,1.0
isolation_forest,33,0.019083969465648856,1.0,1.0
isolation_forest,34,0.022900763358778626,1.0,1.0
isolation_forest,35,0.02862595419847328,1.0,1.0
isolation_forest,36,0.03625954198473282,1.0,1.0
isolation_forest,37,0.04007633587786259,1.0,1.0
isolation_forest,38,0.05725190839694656,1.0,1.0
isolation_forest,39,0.061068702290076333,1.0,1.0
isolation_forest,40,0.06679389312977099,1.0,1.0
isolation_forest,41,0.07061068702290077,1.0,1.0
isolation_forest,42,0.07633587786259542,1.0,1.0
isolation_forest,43,0.08587786259541985,1.0,1.0
isolation_forest,44,0.0916030534351145,1.0,1.0
isolation_forest,45,0.09541984732824428,1.0,1.0
isolation_forest,46,0.10114503816793893,1.0,1.0
isolation_forest,47,0.10305343511450382,1.0,1.0
isolation_forest,48,0.11450381679389313,1.0,1.0
isolation_forest,49,0.12786259541984732,1.0,1.0
isolation_forest,50,0.15076335877862596,1.0,1.0
isolation_forest,51,0.15648854961832062,1.0,1.0
isolation_forest,52,0.15839694656488548,1.0,1.0
isolation_forest,53,0.16984732824427481,1.0,1.0
isolation_forest,54,0.17557251908396945,1.0,1.0
isolation_forest,55,0.17938931297709923,1.0,1.0
isolation_forest,56,0.18129770992366412,1.0,1.0
isolation_forest,57,0.1851145038167939,1.0,1.0
isolation_forest,58,0.20038167938931298,1.0,1.0
isolation_forest,59,0.22328244274809161,1.0,1.0
isolation_forest,60,0.22709923664122136,1.0,1.0
isolation_forest,61,0.22900763358778625,1.0,1.0
isolation_forest,62,0.23473282442748092,1.0,1.0
isolation_forest,63,0.2385496183206107,1.0,1.0
isolation_forest,64,0.24236641221374045,1.0,1.0
isolation_forest,65,0.24427480916030533,1.0,1.0
isolation_forest,66,0.25763358778625955,1.0,1.0
isolation_forest,67,0.2595419847328244,1.0,1.0
isolation_forest,68,0.32251908396946566,1.0,1.0
isolation_forest,69,0.32633587786259544,1.0,1.0
isolation_forest,70,0.3377862595419847,1.0,1.0
isolation_forest,71,0.33969465648854963,1.0,1.0
isolation_forest,72,0.3530534351145038,1.0,1.0
isolation_forest,73,0.35877862595419846,1.0,1.0
isolation_forest,74,0.3683206106870229,1.0,1.0
isolation_forest,75,0.37595419847328243,1.0,1.0
isolation_forest,76,0.3893129770992366,1.0,1.0
isolation_forest,77,0.3969465648854962,1.0,1.0
isolation_forest,78,0.4198473282442748,1.0,1.0
isolation_forest,79,0.42366412213740456,1.0,1.0
isolation_forest,80,0.44656488549618323,1.0,1.0
isolation_forest,81,0.45038167938931295,1.0,1.0
isolation_forest,82,0.4580152671755725,1.0,1.0
isolation_forest,83,0.4618320610687023,1.0,1.0
isolation_forest,84,0.46564885496183206,1.0,1.0
isolation_forest,85,0.46946564885496184,1.0,1.0
isolation_forest,86,0.4732824427480916,1.0,1.0
isolation_forest,87,0.48282442748091603,1.0,1.0
isolation_forest,88,0.49236641221374045,1.0,1.0
isolation_forest,89,0.4961832061068702,1.0,1.0
isolation_forest,90,0.5629770992366412,1.0,1.0
isolation_forest,91,0.566793893129771,1.0,1.0
isolation_forest,92,0.5687022900763359,1.0,1.0
isolation_forest,93,0.5725190839694656,1.0,1.0
isolation_forest,94,0.5744274809160306,1.0,1.0
isolation_forest,95,0.5820610687022901,1.0,1.0
isolation_forest,96,0.6106870229007634,1.0,1.0
isolation_forest,97,0.6183206106870229,1.0,1.0
isolation_forest,98,0.648854961832061,1.0,1.0
isolation_forest,99,0.6526717557251909,1.0,1.0
isolation_forest,100,0.6564885496183206,1.0,1.0
isolation_forest,101,0.6603053435114504,1.0,1.0
isolation_forest,102,0.6679389312977099,1.0,1.0
isolation_forest,103,0.6717557251908397,1.0,1.0
isolation_forest,104,0.6851145038167938,1.0,1.0
isolation_forest,105,0.6889312977099237,1.0,1.0
isolation_forest,106,0.700381679389313,1.0,1.0
isolation_forest,107,0.7041984732824428,1.0,1.0
isolation_forest,108,0.7099236641221374,1.0,1.0
isolation_forest,109,0.7137404580152672,1.0,1.0
isolation_forest,110,0.7175572519083969,1.0,1.0
isolation_forest,111,0.7213740458015268,1.0,1.0
isolation_forest,112,0.7232824427480916,1.0,1.0
isolation_forest,113,0.7270992366412213,1.0,1.0
isolation_forest,114,0.7366412213740458,1.0,1.0
isolation_forest,115,0.7423664122137404,1.0,1.0
isolation_forest,116,0.75,1.0,1.0
isolation_forest,117,0.7538167938931297,1.0,1.0
isolation_forest,118,0.7595419847328244,1.0,1.0
isolation_forest,119,0.7767175572519084,1.0,1.0
isolation_forest,120,0.7843511450381679,1.0,1.0
isolation_forest,121,0.7900763358778626,1.0,1.0
isolation_forest,122,0.7938931297709924,1.0,1.0
isolation_forest,123,0.799618320610687,1.0,1.0
isolation_forest,124,0.8034351145038168,1.0,1.0
isolation_forest,125,0.8110687022900763,1.0,1.0
isolation_forest,126,0.8148854961832062,1.0,1.0
isolation_forest,127,0.816793893129771,1.0,1.0
isolation_forest,128,0.8206106870229007,1.0,1.0
isolation_forest,129,0.8263358778625954,1.0,1.0
isolation_forest,130,0.833969465648855,1.0,1.0
isolation_forest,131,0.8435114503816794,1.0,1.0
isolation_forest,132,0.8530534351145038,1.0,1.0
isolation_forest,133,0.8568702290076335,1.0,1.0
isolation_forest,134,0.8645038167938931,1.0,1.0
isolation_forest,135,0.8683206106870229,1.0,1.0
isolation_forest,136,0.8721374045801527,1.0,1.0
isolation_forest,137,0.8740458015267175,1.0,1.0
isolation_forest,138,0.8778625954198473,1.0,1.0
isolation_forest,139,0.8797709923664122,1.0,1.0
isolation_forest,140,0.8835877862595419,1.0,1.0
isolation_forest,141,0.8854961832061069,1.0,1.0
isolation_forest,142,0.9045801526717557,1.0,1.0
isolation_forest,143,0.9122137404580153,1.0,1.0
isolation_forest,144,0.9198473282442748,1.0,1.0
isolation_forest,145,0.9255725190839694,1.0,1.0
isolation_forest,146,0.9274809160305344,1.0,1.0
isolation_forest,147,0.933206106870229,1.0,1.0
isolation_forest,148,0.9370229007633588,1.0,1.0
isolation_forest,149,0.9408396946564885,1.0,1.0
isolation_forest,150,0.9427480916030534,1.0,1.0
isolation_forest,151,0.9541984732824428,1.0,1.0
isolation_forest,152,0.9599236641221374,1.0,1.0
isolation_forest,153,0.9618320610687023,1.0,1.0
isolation_forest,154,0.9694656488549618,1.0,1.0
isolation_forest,155,0.9751908396946565,1.0,1.0
isolation_forest,156,0.982824427480916,1.0,1.0
isolation_forest,157,0.9904580152671756,1.0,1.0
isolation_forest,158,0.9923664122137404,1.0,1.0
isolation_forest,159,1.0,1.0,1.0
lof,0,0.0,0.0,0.9823693482090429
lof,1,0.0,0.005128205128205128,0.9823693482090429
lof,2,0.0,0.015384615384615385,0.9823693482090429
lof,3,0.0,0.04871794871794872,0.9823693482090429
lof,4,0.0,0.07948717948717948,0.9823693482090429
lof,5,0.0,0.08205128205128205,0.9823693482090429
lof,6,0.0,0.12564102564102564,0.9823693482090429
lof,7,0.0,0.18205128205128204,0.9823693482090429
lof,8,0.0,0.23076923076923078,0.9823693482090429
lof,9,0.0,0.27692307692307694,0.9823693482090429
lof,10,0.0,0.34102564102564104,0.9823693482090429
lof,11,0.0,0.3435897435897436,0.9823693482090429
lof,12,0.0,0.4076923076923077,0.9823693482090429
lof,13,0.0,0.41025641025641024,0.9823693482090429
lof,14,0.0,0.46923076923076923,0.9823693482090429
lof,15,0.0,0.5153846153846153,0.9823693482090429
lof,16,0.0,0.517948717948718,0.9823693482090429
lof,17,0.0,0.5820512820512821,0.9823693482090429
lof,18,0.0,0.5846153846153846,0.9823693482090429
lof,19,0.0,0.6256410256410256,0.9823693482090429
lof,20,0.0,0.6307692307692307,0.9823693482090429
lof,21,0.0,0.6794871794871795,0.9823693482090429
lof,22,0.0,0.6897435897435897,0.9823693482090429
lof,23,0.0,0.7384615384615385,0.9823693482090429
lof,24,0.0,0.7512820512820513,0.9823693482090429
