model,point_index,recall,precision,pr_auc
isolation_forest,0,1.0,0.42669584245076586,0.9999999999999999
isolation_forest,1,1.0,0.42857142857142855,0.9999999999999999
isolation_forest,2,1.0,0.429042904290429,0.9999999999999999
isolation_forest,3,1.0,0.42998897464167585,0.9999999999999999
isolation_forest,4,1.0,0.4304635761589404,0.9999999999999999
isolation_forest,5,1.0,0.4314159292035398,0.9999999999999999
isolation_forest,6,1.0,0.43237250554323725,0.9999999999999999
isolation_forest,7,1.0,0.43333333333333335,0.9999999999999999
isolation_forest,8,1.0,0.43478260869565216,0.9999999999999999
isolation_forest,9,1.0,0.43575418994413406,0.9999999999999999
isolation_forest,10,1.0,0.4377104377104377,0.9999999999999999
isolation_forest,11,1.0,0.43820224719101125,0.9999999999999999
isolation_forest,12,1.0,0.43869516310461193,0.9999999999999999
isolation_forest,13,1.0,0.4401805869074492,0.9999999999999999
isolation_forest,14,1.0,0.4416761041902605,0.9999999999999999
isolation_forest,15,1.0,0.4431818181818182,0.9999999999999999
isolation_forest,16,1.0,0.4452054794520548,0.9999999999999999
isolation_forest,17,1.0,0.44571428571428573,0.9999999999999999
isolation_forest,18,1.0,0.44724770642201833,0.9999999999999999
isolation_forest,19,1.0,0.44776119402985076,0.9999999999999999
isolation_forest,20,1.0,0.4482758620689655,0.9999999999999999
isolation_forest,21,1.0,0.4487917146144994,0.9999999999999999
isolation_forest,22,1.0,0.44930875576036866,0.9999999999999999
isolation_forest,23,1.0,0.44982698961937717,0.9999999999999999
isolation_forest,24,1.0,0.4513888888888889,0.9999999999999999
isolation_forest,25,1.0,0.4519119351100811,0.9999999999999999
isolation_forest,26,1.0,0.4529616724738676,0.9999999999999999
isolation_forest,27,1.0,0.45507584597432904,0.9999999999999999
isolation_forest,28,1.0,0.4566744730679157,0.9999999999999999
isolation_forest,29,1.0,0.45720984759671746,0.9999999999999999
isolation_forest,30,1.0,0.45774647887323944,0.9999999999999999
isolation_forest,31,1.0,0.4582843713278496,0.9999999999999999
isolation_forest,32,1.0,0.45936395759717313,0.9999999999999999
isolation_forest,33,1.0,0.4604486422668241,0.9999999999999999
isolation_forest,34,1.0,0.46099290780141844,0.9999999999999999
isolation_forest,35,1.0,0.4626334519572954,0.9999999999999999
isolation_forest,36,1.0,0.4637336504161712,0.9999999999999999
isolation_forest,37,1.0,0.4642857142857143,0.9999999999999999
isolation_forest,38,1.0,0.46539379474940334,0.9999999999999999
isolation_forest,39,1.0,0.4659498207885305,0.9999999999999999
isolation_forest,40,1.0,0.4665071770334928,0.9999999999999999
isolation_forest,41,1.0,0.46706586826347307,0.9999999999999999
isolation_forest,42,1.0,0.4676258992805755,0.9999999999999999
isolation_forest,43,1.0,0.468187274909964,0.9999999999999999
isolation_forest,44,1.0,0.46875,0.9999999999999999
isolation_forest,45,1.0,0.46987951807228917,0.9999999999999999
isolation_forest,46,1.0,0.4704463208685163,0.9999999999999999
isolation_forest,47,1.0,0.47158403869407495,0.9999999999999999
isolation_forest,48,1.0,0.4727272727272727,0.9999999999999999
isolation_forest,49,1.0,0.4733009708737864,0.9999999999999999
isolation_forest,50,1.0,0.4738760631834751,0.9999999999999999
isolation_forest,51,1.0,0.47503045066991473,0.9999999999999999
isolation_forest,52,1.0,0.47560975609756095,0.9999999999999999
isolation_forest,53,1.0,0.47619047619047616,0.9999999999999999
isolation_forest,54,1.0,0.4767726161369193,0.9999999999999999
isolation_forest,55,1.0,0.4773561811505508,0.9999999999999999
isolation_forest,56,1.0,0.47794117647058826,0.9999999999999999
isolation_forest,57,1.0,0.4785276073619632,0.9999999999999999
isolation_forest,58,1.0,0.47911547911547914,0.9999999999999999
isolation_forest,59,1.0,0.4797047970479705,0.9999999999999999
isolation_forest,60,1.0,0.4802955665024631,0.9999999999999999
isolation_forest,61,1.0,0.48148148148148145,0.9999999999999999
isolation_forest,62,1.0,0.4820766378244747,0.9999999999999999
isolation_forest,63,1.0,0.483271375464684,0.9999999999999999
isolation_forest,64,1.0,0.4838709677419355,0.9999999999999999
isolation_forest,65,1.0,0.484472049689441,0.9999999999999999
isolation_forest,66,1.0,0.48507462686567165,0.9999999999999999
isolation_forest,67,1.0,0.48567870485678705,0.9999999999999999
isolation_forest,68,1.0,0.486284289276808,0.9999999999999999
isolation_forest,69,1.0,0.4868913857677903,0.9999999999999999
isolation_forest,70,1.0,0.4875,0.9999999999999999
isolation_forest,71,1.0,0.48872180451127817,0.9999999999999999
isolation_forest,72,1.0,0.4893350062735257,0.9999999999999999
isolation_forest,73,1.0,0.4899497487437186,0.9999999999999999
isolation_forest,74,1.0,0.49056603773584906,0.9999999999999999
isolation_forest,75,1.0,0.491183879093199,0.9999999999999999
isolation_forest,76,1.0,0.49242424242424243,0.9999999999999999
isolation_forest,77,1.0,0.4936708860759494,0.9999999999999999
isolation_forest,78,1.0,0.4949238578680203,0.9999999999999999
isolation_forest,79,1.0,0.49555273189326554,0.9999999999999999
isolation_forest,80,1.0,0.4961832061068702,0.9999999999999999
isolation_forest,81,1.0,0.4968152866242038,0.9999999999999999
isolation_forest,82,1.0,0.49744897959183676,0.9999999999999999
isolation_forest,83,1.0,0.49872122762148335,0.9999999999999999
isolation_forest,84,1.0,0.499359795134443,0.9999999999999999
isolation_forest,85,1.0,0.5,0.9999999999999999
isolation_forest,86,1.0,0.5012853470437018,0.9999999999999999
isolation_forest,87,1.0,0.5019305019305019,0.9999999999999999
isolation_forest,88,1.0,0.5025773195876289,0.9999999999999999
isolation_forest,89,1.0,0.5032258064516129,0.9999999999999999
isolation_forest,90,1.0,0.5038759689922481,0.9999999999999999
isolation_forest,91,1.0,0.5045278137128072,0.9999999999999999
isolation_forest,92,1.0,0.5058365758754864,0.9999999999999999
isolation_forest,93,1.0,0.5064935064935064,0.9999999999999999
isolation_forest,94,1.0,0.5078125,0.9999999999999999
isolation_forest,95,1.0,0.5084745762711864,0.9999999999999999
isolation_forest,96,1.0,0.5098039215686274,0.9999999999999999
isolation_forest,97,1.0,0.5104712041884817,0.9999999999999999
isolation_forest,98,1.0,0.5111402359108781,0.9999999999999999
isolation_forest,99,1.0,0.5118110236220472,0.9999999999999999
isolation_forest,100,1.0,0.5124835742444153,0.9999999999999999
isolation_forest,101,1.0,0.5131578947368421,0.9999999999999999
isolation_forest,102,1.0,0.5138339920948617,0.9999999999999999
isolation_forest,103,1.0,0.5145118733509235,0.9999999999999999
isolation_forest,104,1.0,0.5151915455746368,0.9999999999999999
isolation_forest,105,1.0,0.5158730158730159,0.9999999999999999
isolation_forest,106,1.0,0.5172413793103449,0.9999999999999999
isolation_forest,107,1.0,0.5186170212765957,0.9999999999999999
isolation_forest,108,1.0,0.520694259012016,0.9999999999999999
isolation_forest,109,1.0,0.5213903743315508,0.9999999999999999
isolation_forest,110,1.0,0.5227882037533512,0.9999999999999999
isolation_forest,111,1.0,0.5234899328859061,0.9999999999999999
isolation_forest,112,1.0,0.5241935483870968,0.9999999999999999
isolation_forest,113,1.0,0.5248990578734859,0.9999999999999999
isolation_forest,114,1.0,0.5256064690026954,0.9999999999999999
isolation_forest,115,1.0,0.5263157894736842,0.9999999999999999
isolation_forest,116,1.0,0.527027027027027,0.9999999999999999
isolation_forest,117,1.0,0.5284552845528455,0.9999999999999999
isolation_forest,118,1.0,0.5291723202170964,0.9999999999999999
isolation_forest,119,1.0,0.5320600272851296,0.9999999999999999
isolation_forest,120,1.0,0.5327868852459017,0.9999999999999999
isolation_forest,121,1.0,0.5342465753424658,0.9999999999999999
isolation_forest,122,1.0,0.5349794238683128,0.9999999999999999
isolation_forest,123,1.0,0.5357142857142857,0.9999999999999999
isolation_forest,124,1.0,0.5364511691884457,0.9999999999999999
isolation_forest,125,1.0,0.5371900826446281,0.9999999999999999
isolation_forest,126,1.0,0.5386740331491713,0.9999999999999999
isolation_forest,127,1.0,0.5394190871369294,0.9999999999999999
isolation_forest,128,1.0,0.5401662049861495,0.9999999999999999
isolation_forest,129,1.0,0.5409153952843273,0.9999999999999999
isolation_forest,130,1.0,0.5416666666666666,0.9999999999999999
isolation_forest,131,1.0,0.5424200278164116,0.9999999999999999
isolation_forest,132,1.0,0.5431754874651811,0.9999999999999999
isolation_forest,133,1.0,0.5439330543933054,0.9999999999999999
