model,point_index,fpr,tpr,roc_auc
isolation_forest,0,0.0,0.0,0.9997440915249134
isolation_forest,1,0.0,0.0019230769230769232,0.9997440915249134
isolation_forest,2,0.0,0.0057692307692307696,0.9997440915249134
isolation_forest,3,0.0,0.007692307692307693,0.9997440915249134
isolation_forest,4,0.0,0.011538461538461539,0.9997440915249134
isolation_forest,5,0.0,0.09807692307692308,0.9997440915249134
isolation_forest,6,0.0,0.10384615384615385,0.9997440915249134
isolation_forest,7,0.0,0.25961538461538464,0.9997440915249134
isolation_forest,8,0.0,0.2653846153846154,0.9997440915249134
isolation_forest,9,0.0,0.46923076923076923,0.9997440915249134
isolation_forest,10,0.0,0.49423076923076925,0.9997440915249134
isolation_forest,11,0.0,0.7134615384615385,0.9997440915249134
isolation_forest,12,0.0,0.7365384615384616,0.9997440915249134
isolation_forest,13,0.0,0.75,0.9997440915249134
isolation_forest,14,0.0,0.7903846153846154,0.9997440915249134
isolation_forest,15,0.0,0.8096153846153846,0.9997440915249134
isolation_forest,16,0.0,0.8115384615384615,0.9997440915249134
isolation_forest,17,0.0,0.8423076923076923,0.9997440915249134
isolation_forest,18,0.0,0.8461538461538461,0.9997440915249134
isolation_forest,19,0.0,0.8519230769230769,0.9997440915249134
isolation_forest,20,0.0,0.8615384615384616,0.9997440915249134
isolation_forest,21,0.0,0.8807692307692307,0.9997440915249134
isolation_forest,22,0.0,0.8980769230769231,0.9997440915249134
isolation_forest,23,0.0,0.9019230769230769,0.9997440915249134
isolation_forest,24,0.0,0.9403846153846154,0.9997440915249134
isolation_forest,25,0.0,0.948076923076923,0.9997440915249134
isolation_forest,26,0.0,0.95,0.9997440915249134
isolation_forest,27,0.0,0.9596153846153846,0.9997440915249134
isolation_forest,28,0.0,0.9634615384615385,0.9997440915249134
isolation_forest,29,0.003913894324853229,0.9634615384615385,0.9997440915249134
isolation_forest,30,0.003913894324853229,0.9711538461538461,0.9997440915249134
isolation_forest,31,0.007827788649706457,0.9711538461538461,0.9997440915249134
isolation_forest,32,0.007827788649706457,0.9769230769230769,0.9997440915249134
isolation_forest,33,0.007827788649706457,0.9807692307692307,0.9997440915249134
isolation_forest,34,0.007827788649706457,0.9846153846153847,0.9997440915249134
isolation_forest,35,0.007827788649706457,0.9903846153846154,0.9997440915249134
isolation_forest,36,0.007827788649706457,0.9942307692307693,0.9997440915249134
isolation_forest,37,0.007827788649706457,1.0,0.9997440915249134
isolation_forest,38,0.011741682974559686,1.0,0.9997440915249134
isolation_forest,39,0.015655577299412915,1.0,0.9997440915249134
isolation_forest,40,0.019569471624266144,1.0,0.9997440915249134
isolation_forest,41,0.0273972602739726,1.0,0.9997440915249134
isolation_forest,42,0.046966731898238745,1.0,0.9997440915249134
isolation_forest,43,0.050880626223091974,1.0,0.9997440915249134
isolation_forest,44,0.0547945205479452,1.0,0.9997440915249134
isolation_forest,45,0.06262230919765166,1.0,0.9997440915249134
isolation_forest,46,0.06457925636007827,1.0,0.9997440915249134
isolation_forest,47,0.07045009784735812,1.0,0.9997440915249134
isolation_forest,48,0.07240704500978473,1.0,0.9997440915249134
isolation_forest,49,0.0958904109589041,1.0,0.9997440915249134
isolation_forest,50,0.21330724070450097,1.0,0.9997440915249134
isolation_forest,51,0.2172211350293542,1.0,0.9997440915249134
isolation_forest,52,0.23679060665362034,1.0,0.9997440915249134
isolation_forest,53,0.24070450097847357,1.0,0.9997440915249134
isolation_forest,54,0.2446183953033268,1.0,0.9997440915249134
isolation_forest,55,0.25440313111545987,1.0,0.9997440915249134
isolation_forest,56,0.26810176125244617,1.0,0.9997440915249134
isolation_forest,57,0.2896281800391389,1.0,0.9997440915249134
isolation_forest,58,0.29158512720156554,1.0,0.9997440915249134
isolation_forest,59,0.33463796477495106,1.0,0.9997440915249134
isolation_forest,60,0.3385518590998043,1.0,0.9997440915249134
isolation_forest,61,0.3424657534246575,1.0,0.9997440915249134
isolation_forest,62,0.34833659491193736,1.0,0.9997440915249134
isolation_forest,63,0.3522504892367906,1.0,0.9997440915249134
isolation_forest,64,0.37377690802348335,1.0,0.9997440915249134
isolation_forest,65,0.3796477495107632,1.0,0.9997440915249134
isolation_forest,66,0.3835616438356164,1.0,0.9997440915249134
isolation_forest,67,0.38943248532289626,1.0,0.9997440915249134
isolation_forest,68,0.39921722113502933,1.0,0.9997440915249134
isolation_forest,69,0.4050880626223092,1.0,0.9997440915249134
isolation_forest,70,0.41487279843444225,1.0,0.9997440915249134
isolation_forest,71,0.41682974559686886,1.0,0.9997440915249134
isolation_forest,72,0.4207436399217221,1.0,0.9997440915249134
isolation_forest,73,0.42857142857142855,1.0,0.9997440915249134
isolation_forest,74,0.4324853228962818,1.0,0.9997440915249134
isolation_forest,75,0.44422700587084146,1.0,0.9997440915249134
isolation_forest,76,0.4500978473581213,1.0,0.9997440915249134
isolation_forest,77,0.4598825831702544,1.0,0.9997440915249134
isolation_forest,78,0.4657534246575342,1.0,0.9997440915249134
isolation_forest,79,0.5499021526418787,1.0,0.9997440915249134
isolation_forest,80,0.5538160469667319,1.0,0.9997440915249134
isolation_forest,81,0.5870841487279843,1.0,0.9997440915249134
isolation_forest,82,0.5929549902152642,1.0,0.9997440915249134
isolation_forest,83,0.598825831702544,1.0,0.9997440915249134
isolation_forest,84,0.6027397260273972,1.0,0.9997440915249134
isolation_forest,85,0.6320939334637965,1.0,0.9997440915249134
isolation_forest,86,0.6360078277886497,1.0,0.9997440915249134
isolation_forest,87,0.6692759295499021,1.0,0.9997440915249134
isolation_forest,88,0.6731898238747553,1.0,0.9997440915249134
isolation_forest,89,0.675146771037182,1.0,0.9997440915249134
isolation_forest,90,0.6790606653620352,1.0,0.9997440915249134
isolation_forest,91,0.7064579256360078,1.0,0.9997440915249134
isolation_forest,92,0.7142857142857143,1.0,0.9997440915249134
isolation_forest,93,0.7162426614481409,1.0,0.9997440915249134
isolation_forest,94,0.7201565557729941,1.0,0.9997440915249134
isolation_forest,95,0.7338551859099804,1.0,0.9997440915249134
isolation_forest,96,0.7377690802348337,1.0,0.9997440915249134
isolation_forest,97,0.7416829745596869,1.0,0.9997440915249134
isolation_forest,98,0.7455968688845401,1.0,0.9997440915249134
isolation_forest,99,0.7514677103718199,1.0,0.9997440915249134
isolation_forest,100,0.7553816046966731,1.0,0.9997440915249134
isolation_forest,101,0.7749510763209393,1.0,0.9997440915249134
isolation_forest,102,0.7788649706457925,1.0,0.9997440915249134
isolation_forest,103,0.7945205479452054,1.0,0.9997440915249134
isolation_forest,104,0.7984344422700587,1.0,0.9997440915249134
