model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.37797619047619047,1.0,0.5485961123110151,0.5355555555555556,228,418,0,254,0.9915226347480558,0.9869019730161417,8.806139326012364,0.995850622406639,0.9448818897637795,0.9696969696969697,645,1,14,240,traffic_ground_truth_ip_window,warmup_normal_baseline,156
lof,0.3768545994065282,1.0,0.5474137931034483,0.5333333333333333,226,420,0,254,0.998135101533361,0.995582758363976,1.3650766821950322,0.9509433962264151,0.9921259842519685,0.9710982658959537,633,13,2,252,traffic_ground_truth_ip_window,warmup_normal_baseline,156
isolation_forest,0.3697234352256186,1.0,0.5398512221041445,0.5188888888888888,213,433,0,254,0.41152397552473124,0.22743250707240886,0.02086622760118023,0.38368580060422963,1.0,0.554585152838428,238,408,0,254,traffic_ground_truth_ip_window,warmup_normal_baseline,156
