model,point_index,fpr,tpr,roc_auc
isolation_forest,0,0.0,0.0,0.404708732128087
isolation_forest,1,0.0015360983102918587,0.0,0.404708732128087
isolation_forest,2,0.019969278033794162,0.0038461538461538464,0.404708732128087
isolation_forest,3,0.03686635944700461,0.0038461538461538464,0.404708732128087
isolation_forest,4,0.039938556067588324,0.0038461538461538464,0.404708732128087
isolation_forest,5,0.041474654377880185,0.0038461538461538464,0.404708732128087
isolation_forest,6,0.0445468509984639,0.0038461538461538464,0.404708732128087
isolation_forest,7,0.04915514592933948,0.0038461538461538464,0.404708732128087
isolation_forest,8,0.05222734254992319,0.0038461538461538464,0.404708732128087
isolation_forest,9,0.05837173579109063,0.0038461538461538464,0.404708732128087
isolation_forest,10,0.06758832565284179,0.0038461538461538464,0.404708732128087
isolation_forest,11,0.0706605222734255,0.0038461538461538464,0.404708732128087
isolation_forest,12,0.07987711213517665,0.0038461538461538464,0.404708732128087
isolation_forest,13,0.0890937019969278,0.0038461538461538464,0.404708732128087
isolation_forest,14,0.09216589861751152,0.0038461538461538464,0.404708732128087
isolation_forest,15,0.09523809523809523,0.0038461538461538464,0.404708732128087
isolation_forest,16,0.10138248847926268,0.0038461538461538464,0.404708732128087
isolation_forest,17,0.10445468509984639,0.0038461538461538464,0.404708732128087
isolation_forest,18,0.10906298003072197,0.0038461538461538464,0.404708732128087
isolation_forest,19,0.11213517665130568,0.0038461538461538464,0.404708732128087
isolation_forest,20,0.11827956989247312,0.0038461538461538464,0.404708732128087
isolation_forest,21,0.1228878648233487,0.0038461538461538464,0.404708732128087
isolation_forest,22,0.13517665130568357,0.0038461538461538464,0.404708732128087
isolation_forest,23,0.13978494623655913,0.0038461538461538464,0.404708732128087
isolation_forest,24,0.13978494623655913,0.015384615384615385,0.404708732128087
isolation_forest,25,0.141321044546851,0.015384615384615385,0.404708732128087
isolation_forest,26,0.141321044546851,0.023076923076923078,0.404708732128087
isolation_forest,27,0.141321044546851,0.03076923076923077,0.404708732128087
isolation_forest,28,0.14746543778801843,0.03076923076923077,0.404708732128087
isolation_forest,29,0.14746543778801843,0.03461538461538462,0.404708732128087
isolation_forest,30,0.14746543778801843,0.046153846153846156,0.404708732128087
isolation_forest,31,0.14746543778801843,0.05384615384615385,0.404708732128087
isolation_forest,32,0.1490015360983103,0.05384615384615385,0.404708732128087
isolation_forest,33,0.1490015360983103,0.06153846153846154,0.404708732128087
isolation_forest,34,0.15053763440860216,0.06153846153846154,0.404708732128087
isolation_forest,35,0.15053763440860216,0.06923076923076923,0.404708732128087
isolation_forest,36,0.15053763440860216,0.07307692307692308,0.404708732128087
isolation_forest,37,0.15207373271889402,0.07307692307692308,0.404708732128087
isolation_forest,38,0.15514592933947774,0.07307692307692308,0.404708732128087
isolation_forest,39,0.15668202764976957,0.07307692307692308,0.404708732128087
isolation_forest,40,0.16282642089093702,0.07307692307692308,0.404708732128087
isolation_forest,41,0.17204301075268819,0.07307692307692308,0.404708732128087
isolation_forest,42,0.17357910906298002,0.07307692307692308,0.404708732128087
isolation_forest,43,0.17972350230414746,0.07307692307692308,0.404708732128087
isolation_forest,44,0.1827956989247312,0.07307692307692308,0.404708732128087
isolation_forest,45,0.18740399385560677,0.07307692307692308,0.404708732128087
isolation_forest,46,0.1889400921658986,0.07307692307692308,0.404708732128087
isolation_forest,47,0.19201228878648233,0.07307692307692308,0.404708732128087
isolation_forest,48,0.19201228878648233,0.07692307692307693,0.404708732128087
isolation_forest,49,0.1935483870967742,0.07692307692307693,0.404708732128087
isolation_forest,50,0.20276497695852536,0.07692307692307693,0.404708732128087
isolation_forest,51,0.21044546850998463,0.07692307692307693,0.404708732128087
isolation_forest,52,0.21351766513056836,0.07692307692307693,0.404708732128087
isolation_forest,53,0.23195084485407066,0.07692307692307693,0.404708732128087
isolation_forest,54,0.23348694316436253,0.07692307692307693,0.404708732128087
isolation_forest,55,0.23655913978494625,0.07692307692307693,0.404708732128087
isolation_forest,56,0.2411674347158218,0.07692307692307693,0.404708732128087
isolation_forest,57,0.2780337941628264,0.07692307692307693,0.404708732128087
isolation_forest,58,0.28110599078341014,0.07692307692307693,0.404708732128087
isolation_forest,59,0.30414746543778803,0.07692307692307693,0.404708732128087
isolation_forest,60,0.31490015360983103,0.07692307692307693,0.404708732128087
isolation_forest,61,0.3195084485407066,0.07692307692307693,0.404708732128087
isolation_forest,62,0.3271889400921659,0.07692307692307693,0.404708732128087
isolation_forest,63,0.3333333333333333,0.07692307692307693,0.404708732128087
isolation_forest,64,0.35176651305683565,0.07692307692307693,0.404708732128087
isolation_forest,65,0.3563748079877112,0.07692307692307693,0.404708732128087
isolation_forest,66,0.3579109062980031,0.07692307692307693,0.404708732128087
isolation_forest,67,0.36098310291858676,0.07692307692307693,0.404708732128087
isolation_forest,68,0.3640552995391705,0.07692307692307693,0.404708732128087
isolation_forest,69,0.3717357910906298,0.07692307692307693,0.404708732128087
isolation_forest,70,0.38402457757296465,0.07692307692307693,0.404708732128087
isolation_forest,71,0.4039938556067588,0.07692307692307693,0.404708732128087
isolation_forest,72,0.42242703533026116,0.07692307692307693,0.404708732128087
isolation_forest,73,0.4254992319508449,0.07692307692307693,0.404708732128087
isolation_forest,74,0.43010752688172044,0.07692307692307693,0.404708732128087
isolation_forest,75,0.43317972350230416,0.07692307692307693,0.404708732128087
isolation_forest,76,0.43317972350230416,0.08076923076923077,0.404708732128087
isolation_forest,77,0.434715821812596,0.08076923076923077,0.404708732128087
isolation_forest,78,0.434715821812596,0.08846153846153847,0.404708732128087
isolation_forest,79,0.4393241167434716,0.08846153846153847,0.404708732128087
isolation_forest,80,0.4500768049155146,0.08846153846153847,0.404708732128087
isolation_forest,81,0.45622119815668205,0.08846153846153847,0.404708732128087
isolation_forest,82,0.4577572964669739,0.08846153846153847,0.404708732128087
isolation_forest,83,0.4577572964669739,0.09230769230769231,0.404708732128087
isolation_forest,84,0.4577572964669739,0.10384615384615385,0.404708732128087
isolation_forest,85,0.4592933947772657,0.10384615384615385,0.404708732128087
isolation_forest,86,0.4592933947772657,0.1076923076923077,0.404708732128087
isolation_forest,87,0.46236559139784944,0.1076923076923077,0.404708732128087
isolation_forest,88,0.46697388632872505,0.1076923076923077,0.404708732128087
isolation_forest,89,0.4700460829493088,0.1076923076923077,0.404708732128087
isolation_forest,90,0.4715821812596006,0.1076923076923077,0.404708732128087
isolation_forest,91,0.4807987711213518,0.1076923076923077,0.404708732128087
isolation_forest,92,0.4838709677419355,0.1076923076923077,0.404708732128087
isolation_forest,93,0.49001536098310294,0.1076923076923077,0.404708732128087
isolation_forest,94,0.4915514592933948,0.1076923076923077,0.404708732128087
isolation_forest,95,0.5038402457757296,0.1076923076923077,0.404708732128087
isolation_forest,96,0.5053763440860215,0.1076923076923077,0.404708732128087
isolation_forest,97,0.5084485407066052,0.1076923076923077,0.404708732128087
