model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.5374149659863946,0.9442231075697212,0.684971098265896,0.755056179775281,435,204,14,237,0.9739570668811453,0.9667426429499083,1.0234279075776471,0.9914163090128756,0.9203187250996016,0.9545454545454546,637,2,20,231,traffic_ground_truth_ip_window,warmup_normal_baseline,144
ocsvm,0.3820395738203957,1.0,0.552863436123348,0.5438202247191011,233,406,0,251,0.9919944634607112,0.9859521485976979,9.706658045587384,1.0,0.9561752988047809,0.9775967413441955,639,0,11,240,traffic_ground_truth_ip_window,warmup_normal_baseline,144
isolation_forest,0.1554192229038855,0.30278884462151395,0.20540540540540542,0.3393258426966292,226,413,175,76,0.3415882635342823,0.20981774932721223,-0.029253927498302745,0.3545197740112994,1.0,0.5234619395203337,182,457,0,251,traffic_ground_truth_ip_window,warmup_normal_baseline,144
