model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.3719599427753934,1.0,0.5422314911366006,0.5181119648737651,212,439,0,260,0.9969868840836583,0.9938835510481103,9.050737808537262,0.9618320610687023,0.9692307692307692,0.9655172413793103,641,10,8,252,traffic_ground_truth_ip_window,warmup_normal_baseline,156
lof,0.37089871611982883,1.0,0.5411030176899063,0.5159165751920965,210,441,0,260,0.9934125014770177,0.9856511306317028,2.071788962343429,0.9957446808510638,0.9,0.9454545454545454,650,1,26,234,traffic_ground_truth_ip_window,warmup_normal_baseline,156
isolation_forest,0.3672316384180791,1.0,0.5371900826446281,0.5082327113062569,203,448,0,260,0.404708732128087,0.22663714585557332,0.002104943308104179,0.3693181818181818,1.0,0.5394190871369294,207,444,0,260,traffic_ground_truth_ip_window,warmup_normal_baseline,156
