model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.38748137108792846,1.0,0.5585392051557465,0.5478547854785478,238,411,0,260,0.9994784876140808,0.9986578165993526,9.355429177688412,0.9922480620155039,0.9846153846153847,0.9884169884169884,647,2,4,256,traffic_ground_truth_ip_window,warmup_normal_baseline,156
lof,0.3857566765578635,1.0,0.556745182012848,0.5445544554455446,235,414,0,260,0.997291691359488,0.9938159070897057,1.1940205566427617,0.9691119691119691,0.9653846153846154,0.9672447013487475,641,8,9,251,traffic_ground_truth_ip_window,warmup_normal_baseline,156
isolation_forest,0.3851851851851852,1.0,0.5561497326203209,0.5434543454345434,234,415,0,260,0.42855280312907434,0.23614133102268453,0.005121867665496438,0.38980509745127434,1.0,0.5609492988133764,242,407,0,260,traffic_ground_truth_ip_window,warmup_normal_baseline,156
