model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.47601476014760147,1.0,0.645,0.6861878453038674,363,284,0,258,0.9950097648059619,0.9899719871598619,9.652525505454971,0.9959016393442623,0.9418604651162791,0.9681274900398408,646,1,15,243,traffic_ground_truth_ip_window,warmup_normal_baseline,155
lof,0.4168012924071082,1.0,0.5883694412770809,0.6011049723756906,286,361,0,258,0.9765884284054012,0.9714518759239211,1.578582457608393,1.0,0.937984496124031,0.9680000000000001,647,0,16,242,traffic_ground_truth_ip_window,warmup_normal_baseline,155
isolation_forest,0.15348837209302327,0.2558139534883721,0.19186046511627908,0.3856353591160221,283,364,192,66,0.41541161952002686,0.22968140138491558,-0.02504438729084546,0.38392857142857145,1.0,0.5548387096774194,233,414,0,258,traffic_ground_truth_ip_window,warmup_normal_baseline,155
