model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.34977578475336324,1.0,0.5182724252491694,0.639751552795031,359,290,0,156,1.0,1.0,1.5096149779450623,1.0,1.0,1.0,649,0,0,156,traffic_ground_truth_ip_window,warmup_normal_baseline,156
ocsvm,0.29942418426103645,1.0,0.4608567208271787,0.546583850931677,284,365,0,156,0.9991604440756983,0.9969736468520639,9.31741635442281,0.9935064935064936,0.9807692307692307,0.9870967741935484,648,1,3,153,traffic_ground_truth_ip_window,warmup_normal_baseline,156
isolation_forest,0.2926829268292683,1.0,0.4528301886792453,0.5316770186335403,272,377,0,156,0.825115562403698,0.28888888888888886,0.11133748730044746,0.5777777777777777,1.0,0.732394366197183,535,114,0,156,traffic_ground_truth_ip_window,warmup_normal_baseline,156
