model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.2733812949640288,0.9934640522875817,0.4287729196050776,0.4873417721518987,233,404,1,152,0.9768061070582078,0.9677232008403763,22.5361601794216,1.0,0.9411764705882353,0.9696969696969697,637,0,9,144,traffic_ground_truth_ip_window,warmup_normal_baseline,156
ocsvm,0.2670157068062827,1.0,0.4214876033057851,0.46835443037974683,217,420,0,153,0.9727839853890273,0.9615636492750735,10.914557098152473,1.0,0.9411764705882353,0.9696969696969697,637,0,9,144,traffic_ground_truth_ip_window,warmup_normal_baseline,156
isolation_forest,0.2647058823529412,1.0,0.4186046511627907,0.4620253164556962,212,425,0,153,0.6171237725859575,0.19559291950845525,0.1404687036643642,0.37789203084832906,0.9607843137254902,0.5424354243542435,395,242,6,147,traffic_ground_truth_ip_window,warmup_normal_baseline,156
