model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.2805755395683453,1.0,0.43820224719101125,0.50186799501868,247,400,0,156,0.9965669956009987,0.9921485418831882,9.453260193570987,0.9932885906040269,0.9487179487179487,0.9704918032786884,646,1,8,148,traffic_ground_truth_ip_window,warmup_normal_baseline,156
lof,0.2756183745583039,1.0,0.43213296398891965,0.48941469489414696,237,410,0,156,0.9969335790433163,0.9957333835661404,3.107653589099651,1.0,0.9935897435897436,0.9967845659163987,647,0,1,155,traffic_ground_truth_ip_window,warmup_normal_baseline,156
isolation_forest,0.2751322751322751,1.0,0.4315352697095436,0.48816936488169366,236,411,0,156,0.8093221178615305,0.2799565957961094,0.12126500999404954,0.5575539568345323,0.9935897435897436,0.7142857142857143,524,123,1,155,traffic_ground_truth_ip_window,warmup_normal_baseline,156
