model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.4574780058651026,1.0,0.6277665995975855,0.7701863354037267,464,185,0,156,1.0,0.9999999999999999,2.005743366424265,1.0,1.0,1.0,649,0,0,156,traffic_ground_truth_ip_window,warmup_normal_baseline,156
isolation_forest,0.3183673469387755,1.0,0.48297213622291024,0.5850931677018634,315,334,0,156,0.9021571648690292,0.35454545454545455,0.10878880541988462,0.7090909090909091,1.0,0.8297872340425533,585,64,0,156,traffic_ground_truth_ip_window,warmup_normal_baseline,156
ocsvm,0.30648330058939094,1.0,0.4691729323308271,0.5614906832298137,296,353,0,156,0.9990913041760499,0.9966380052711578,10.42344603153098,0.9807692307692307,0.9807692307692307,0.9807692307692307,646,3,3,153,traffic_ground_truth_ip_window,warmup_normal_baseline,156
