model,point_index,fpr,tpr,roc_auc
isolation_forest,0,0.0,0.0,0.9639263066682422
isolation_forest,1,0.0015360983102918587,0.0,0.9639263066682422
isolation_forest,2,0.006144393241167435,0.0,0.9639263066682422
isolation_forest,3,0.009216589861751152,0.0,0.9639263066682422
isolation_forest,4,0.01228878648233487,0.0,0.9639263066682422
isolation_forest,5,0.01228878648233487,0.9358974358974359,0.9639263066682422
isolation_forest,6,0.018433179723502304,0.9358974358974359,0.9639263066682422
isolation_forest,7,0.018433179723502304,0.9487179487179487,0.9639263066682422
isolation_forest,8,0.021505376344086023,0.9487179487179487,0.9639263066682422
isolation_forest,9,0.03225806451612903,0.9487179487179487,0.9639263066682422
isolation_forest,10,0.03533026113671275,0.9487179487179487,0.9639263066682422
isolation_forest,11,0.039938556067588324,0.9487179487179487,0.9639263066682422
isolation_forest,12,0.043010752688172046,0.9487179487179487,0.9639263066682422
isolation_forest,13,0.04608294930875576,0.9487179487179487,0.9639263066682422
isolation_forest,14,0.04608294930875576,0.9551282051282052,0.9639263066682422
isolation_forest,15,0.04915514592933948,0.9551282051282052,0.9639263066682422
isolation_forest,16,0.05222734254992319,0.9551282051282052,0.9639263066682422
isolation_forest,17,0.055299539170506916,0.9551282051282052,0.9639263066682422
isolation_forest,18,0.059907834101382486,0.9551282051282052,0.9639263066682422
isolation_forest,19,0.06758832565284179,0.9551282051282052,0.9639263066682422
isolation_forest,20,0.07219662058371736,0.9551282051282052,0.9639263066682422
isolation_forest,21,0.07987711213517665,0.9551282051282052,0.9639263066682422
isolation_forest,22,0.08448540706605223,0.9551282051282052,0.9639263066682422
isolation_forest,23,0.08755760368663594,0.9551282051282052,0.9639263066682422
isolation_forest,24,0.10291858678955453,0.9551282051282052,0.9639263066682422
isolation_forest,25,0.11981566820276497,0.9551282051282052,0.9639263066682422
isolation_forest,26,0.1228878648233487,0.9551282051282052,0.9639263066682422
isolation_forest,27,0.12903225806451613,0.9551282051282052,0.9639263066682422
isolation_forest,28,0.130568356374808,0.9551282051282052,0.9639263066682422
isolation_forest,29,0.1336405529953917,0.9551282051282052,0.9639263066682422
isolation_forest,30,0.13671274961597543,0.9551282051282052,0.9639263066682422
isolation_forest,31,0.13978494623655913,0.9551282051282052,0.9639263066682422
isolation_forest,32,0.1443932411674347,0.9551282051282052,0.9639263066682422
isolation_forest,33,0.14746543778801843,0.9551282051282052,0.9639263066682422
isolation_forest,34,0.15053763440860216,0.9551282051282052,0.9639263066682422
isolation_forest,35,0.15207373271889402,0.9551282051282052,0.9639263066682422
isolation_forest,36,0.16129032258064516,0.9551282051282052,0.9639263066682422
isolation_forest,37,0.16589861751152074,0.9551282051282052,0.9639263066682422
isolation_forest,38,0.17511520737327188,0.9551282051282052,0.9639263066682422
isolation_forest,39,0.18125960061443933,0.9551282051282052,0.9639263066682422
isolation_forest,40,0.18125960061443933,0.9615384615384616,0.9639263066682422
isolation_forest,41,0.18433179723502305,0.9615384615384616,0.9639263066682422
isolation_forest,42,0.19047619047619047,0.9615384615384616,0.9639263066682422
isolation_forest,43,0.19508448540706605,0.9615384615384616,0.9639263066682422
isolation_forest,44,0.19969278033794163,0.9615384615384616,0.9639263066682422
isolation_forest,45,0.20276497695852536,0.9615384615384616,0.9639263066682422
isolation_forest,46,0.20890937019969277,0.9615384615384616,0.9639263066682422
isolation_forest,47,0.2119815668202765,0.9615384615384616,0.9639263066682422
isolation_forest,48,0.21658986175115208,0.9615384615384616,0.9639263066682422
