model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.3800738007380074,1.0,0.5508021390374331,0.6307692307692307,368,336,0,206,0.9998758826125331,0.9995778809624315,11.318210193557114,0.9951690821256038,1.0,0.9975786924939467,703,1,0,206,traffic_ground_truth_ip_window,warmup_normal_baseline,186
lof,0.3678571428571429,1.0,0.5378590078328982,0.610989010989011,350,354,0,206,0.9982416703442188,0.9926367844465369,0.4700856551684136,0.9809523809523809,1.0,0.9903846153846153,700,4,0,206,traffic_ground_truth_ip_window,warmup_normal_baseline,186
isolation_forest,0.337152209492635,1.0,0.5042839657282742,0.554945054945055,299,405,0,206,0.998834675639894,0.9954051717773256,0.23539580146863648,0.9809523809523809,1.0,0.9903846153846153,700,4,0,206,traffic_ground_truth_ip_window,warmup_normal_baseline,186
