model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.4118773946360153,1.0,0.5834464043419267,0.668824163969795,405,307,0,215,0.9997517637836426,0.99918551066338,10.955550421020305,0.9907834101382489,1.0,0.9953703703703703,710,2,0,215,traffic_ground_truth_ip_window,warmup_normal_baseline,186
lof,0.35537190082644626,1.0,0.524390243902439,0.5792880258899676,322,390,0,215,0.9945975960282205,0.9775959177437181,0.40047506805159405,0.947136563876652,1.0,0.9728506787330317,700,12,0,215,traffic_ground_truth_ip_window,warmup_normal_baseline,186
isolation_forest,0.3462157809983897,1.0,0.5143540669856459,0.5620280474649406,306,406,0,215,0.9992030310948523,0.9971845405202757,0.20137011892906792,0.9817351598173516,1.0,0.9907834101382489,708,4,0,215,traffic_ground_truth_ip_window,warmup_normal_baseline,186
