model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.5883977900552486,1.0,0.7408695652173913,0.8348115299334812,540,149,0,213,1.0,1.0,11.74966802943477,1.0,1.0,1.0,689,0,0,213,traffic_ground_truth_ip_window,warmup_normal_baseline,172
lof,0.5392405063291139,1.0,0.7006578947368421,0.7982261640798226,507,182,0,213,0.9862902621340037,0.960962818561526,0.5840620053282033,0.9836956521739131,0.8497652582159625,0.9118387909319899,686,3,32,181,traffic_ground_truth_ip_window,warmup_normal_baseline,172
isolation_forest,0.4531914893617021,1.0,0.623718887262079,0.7150776053215078,432,257,0,213,1.0,0.9999999999999999,0.2560766272834852,1.0,1.0,1.0,689,0,0,213,traffic_ground_truth_ip_window,warmup_normal_baseline,172
