model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.6179775280898876,1.0,0.7638888888888888,0.8539205155746509,575,136,0,220,0.9910433448408132,0.9658267605859971,0.17269493147178494,0.8906882591093117,1.0,0.9421841541755889,684,27,0,220,traffic_ground_truth_ip_window,warmup_normal_baseline,186
ocsvm,0.4602510460251046,1.0,0.6303724928366762,0.7228786251342643,453,258,0,220,0.9998657460682777,0.9995680789798438,12.84637711228399,0.995475113122172,1.0,0.9977324263038548,710,1,0,220,traffic_ground_truth_ip_window,warmup_normal_baseline,186
isolation_forest,0.3900709219858156,1.0,0.5612244897959183,0.6305048335123523,367,344,0,220,0.9986958189489835,0.9939522073669972,0.21219282378992044,0.9865470852017937,1.0,0.9932279909706546,708,3,0,220,traffic_ground_truth_ip_window,warmup_normal_baseline,186
