model,point_index,fpr,tpr,roc_auc
isolation_forest,0,0.0,0.0,0.9968983887309213
isolation_forest,1,0.0,0.004608294930875576,0.9968983887309213
isolation_forest,2,0.0,0.009216589861751152,0.9968983887309213
isolation_forest,3,0.0,0.02304147465437788,0.9968983887309213
isolation_forest,4,0.0,0.05069124423963134,0.9968983887309213
isolation_forest,5,0.0,0.059907834101382486,0.9968983887309213
isolation_forest,6,0.0,0.06912442396313365,0.9968983887309213
isolation_forest,7,0.0,0.07834101382488479,0.9968983887309213
isolation_forest,8,0.0,0.1382488479262673,0.9968983887309213
isolation_forest,9,0.0,0.1889400921658986,0.9968983887309213
isolation_forest,10,0.0,0.19815668202764977,0.9968983887309213
isolation_forest,11,0.0,0.20276497695852536,0.9968983887309213
isolation_forest,12,0.0,0.24423963133640553,0.9968983887309213
isolation_forest,13,0.0,0.30414746543778803,0.9968983887309213
isolation_forest,14,0.0,0.33640552995391704,0.9968983887309213
isolation_forest,15,0.0,0.34101382488479265,0.9968983887309213
isolation_forest,16,0.0014184397163120568,0.34101382488479265,0.9968983887309213
isolation_forest,17,0.0014184397163120568,0.45622119815668205,0.9968983887309213
isolation_forest,18,0.0028368794326241137,0.45622119815668205,0.9968983887309213
isolation_forest,19,0.0028368794326241137,0.5714285714285714,0.9968983887309213
isolation_forest,20,0.0028368794326241137,0.7741935483870968,0.9968983887309213
isolation_forest,21,0.0028368794326241137,0.783410138248848,0.9968983887309213
isolation_forest,22,0.00425531914893617,0.783410138248848,0.9968983887309213
isolation_forest,23,0.00425531914893617,0.8294930875576036,0.9968983887309213
isolation_forest,24,0.009929078014184398,0.8294930875576036,0.9968983887309213
isolation_forest,25,0.011347517730496455,1.0,0.9968983887309213
isolation_forest,26,0.024113475177304965,1.0,0.9968983887309213
isolation_forest,27,0.028368794326241134,1.0,0.9968983887309213
isolation_forest,28,0.03687943262411347,1.0,0.9968983887309213
isolation_forest,29,0.0425531914893617,1.0,0.9968983887309213
isolation_forest,30,0.04397163120567376,1.0,0.9968983887309213
isolation_forest,31,0.04680851063829787,1.0,0.9968983887309213
isolation_forest,32,0.04822695035460993,1.0,0.9968983887309213
isolation_forest,33,0.06808510638297872,1.0,0.9968983887309213
isolation_forest,34,0.07375886524822695,1.0,0.9968983887309213
isolation_forest,35,0.075177304964539,1.0,0.9968983887309213
isolation_forest,36,0.09929078014184398,1.0,0.9968983887309213
isolation_forest,37,0.10212765957446808,1.0,0.9968983887309213
isolation_forest,38,0.10780141843971631,1.0,0.9968983887309213
isolation_forest,39,0.11063829787234042,1.0,0.9968983887309213
isolation_forest,40,0.11631205673758865,1.0,0.9968983887309213
isolation_forest,41,0.11773049645390071,1.0,0.9968983887309213
