model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.4576612903225806,1.0,0.627939142461964,0.7119914346895075,438,269,0,227,0.9932425275252509,0.971718055333043,0.38432892753827685,0.934156378600823,1.0,0.9659574468085107,691,16,0,227,traffic_ground_truth_ip_window,warmup_normal_baseline,186
ocsvm,0.4373795761078998,1.0,0.6085790884718498,0.6873661670235546,415,292,0,227,0.9998784963455439,0.9996232320890331,11.770962300222708,0.9956140350877193,1.0,0.9978021978021978,706,1,0,227,traffic_ground_truth_ip_window,warmup_normal_baseline,186
isolation_forest,0.39824561403508774,1.0,0.5696361355081556,0.632762312633833,364,343,0,227,0.998202369009714,0.9879176460886646,0.25363328822304043,0.9912663755458515,1.0,0.9956140350877193,705,2,0,227,traffic_ground_truth_ip_window,warmup_normal_baseline,186
