model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.376720901126408,1.0,0.5472727272727272,0.526615969581749,253,498,0,301,0.9624089254194849,0.9477856811134294,1.3957511624124224,0.9882352941176471,0.8372093023255814,0.9064748201438849,748,3,49,252,traffic_ground_truth_ip_window,warmup_normal_baseline,160
isolation_forest,0.3743781094527363,1.0,0.5447963800904977,0.5218631178707225,248,503,0,301,0.9911988887463448,0.9751549949446848,0.1953976890681428,0.932258064516129,0.9601328903654485,0.9459901800327332,730,21,12,289,traffic_ground_truth_ip_window,warmup_normal_baseline,160
ocsvm,0.37344913151364767,1.0,0.5438121047877146,0.5199619771863118,246,505,0,301,0.9996615807937146,0.9991947011123928,8.939921587049087,0.9900662251655629,0.9933554817275747,0.9917081260364842,748,3,2,299,traffic_ground_truth_ip_window,warmup_normal_baseline,160
