model,point_index,fpr,tpr,roc_auc
isolation_forest,0,0.0,0.0,0.9688103908134094
isolation_forest,1,0.0,0.009259259259259259,0.9688103908134094
isolation_forest,2,0.0,0.018518518518518517,0.9688103908134094
isolation_forest,3,0.0,0.027777777777777776,0.9688103908134094
isolation_forest,4,0.0,0.07407407407407407,0.9688103908134094
isolation_forest,5,0.0,0.08024691358024691,0.9688103908134094
isolation_forest,6,0.0,0.10493827160493827,0.9688103908134094
isolation_forest,7,0.0,0.1111111111111111,0.9688103908134094
isolation_forest,8,0.00129366106080207,0.1111111111111111,0.9688103908134094
isolation_forest,9,0.00129366106080207,0.11419753086419752,0.9688103908134094
isolation_forest,10,0.00129366106080207,0.12037037037037036,0.9688103908134094
isolation_forest,11,0.00129366106080207,0.14506172839506173,0.9688103908134094
isolation_forest,12,0.00129366106080207,0.1574074074074074,0.9688103908134094
isolation_forest,13,0.00129366106080207,0.16049382716049382,0.9688103908134094
isolation_forest,14,0.02328589909443726,0.16049382716049382,0.9688103908134094
isolation_forest,15,0.02328589909443726,0.17592592592592593,0.9688103908134094
isolation_forest,16,0.02328589909443726,0.2006172839506173,0.9688103908134094
isolation_forest,17,0.02328589909443726,0.20987654320987653,0.9688103908134094
isolation_forest,18,0.02328589909443726,0.21604938271604937,0.9688103908134094
isolation_forest,19,0.02328589909443726,0.2345679012345679,0.9688103908134094
isolation_forest,20,0.02328589909443726,0.24074074074074073,0.9688103908134094
isolation_forest,21,0.02328589909443726,0.24382716049382716,0.9688103908134094
isolation_forest,22,0.02457956015523933,0.24382716049382716,0.9688103908134094
isolation_forest,23,0.02457956015523933,0.2623456790123457,0.9688103908134094
isolation_forest,24,0.02457956015523933,0.2808641975308642,0.9688103908134094
isolation_forest,25,0.02457956015523933,0.28703703703703703,0.9688103908134094
isolation_forest,26,0.02457956015523933,0.2932098765432099,0.9688103908134094
isolation_forest,27,0.02457956015523933,0.2962962962962963,0.9688103908134094
isolation_forest,28,0.02457956015523933,0.30246913580246915,0.9688103908134094
isolation_forest,29,0.0258732212160414,0.30246913580246915,0.9688103908134094
isolation_forest,30,0.0258732212160414,0.31790123456790126,0.9688103908134094
isolation_forest,31,0.0258732212160414,0.3333333333333333,0.9688103908134094
isolation_forest,32,0.0258732212160414,0.3395061728395062,0.9688103908134094
isolation_forest,33,0.0258732212160414,0.3549382716049383,0.9688103908134094
isolation_forest,34,0.0258732212160414,0.3611111111111111,0.9688103908134094
isolation_forest,35,0.0258732212160414,0.36419753086419754,0.9688103908134094
isolation_forest,36,0.0258732212160414,0.37037037037037035,0.9688103908134094
isolation_forest,37,0.0258732212160414,0.37962962962962965,0.9688103908134094
isolation_forest,38,0.0258732212160414,0.43209876543209874,0.9688103908134094
isolation_forest,39,0.0258732212160414,0.4382716049382716,0.9688103908134094
isolation_forest,40,0.0258732212160414,0.44753086419753085,0.9688103908134094
isolation_forest,41,0.027166882276843468,0.44753086419753085,0.9688103908134094
isolation_forest,42,0.027166882276843468,0.4783950617283951,0.9688103908134094
isolation_forest,43,0.027166882276843468,0.4845679012345679,0.9688103908134094
isolation_forest,44,0.027166882276843468,0.5,0.9688103908134094
isolation_forest,45,0.028460543337645538,0.5,0.9688103908134094
isolation_forest,46,0.028460543337645538,0.5092592592592593,0.9688103908134094
isolation_forest,47,0.028460543337645538,0.5185185185185185,0.9688103908134094
isolation_forest,48,0.028460543337645538,0.5246913580246914,0.9688103908134094
isolation_forest,49,0.028460543337645538,0.5432098765432098,0.9688103908134094
isolation_forest,50,0.028460543337645538,0.5555555555555556,0.9688103908134094
isolation_forest,51,0.028460543337645538,0.5679012345679012,0.9688103908134094
isolation_forest,52,0.028460543337645538,0.5709876543209876,0.9688103908134094
isolation_forest,53,0.028460543337645538,0.5771604938271605,0.9688103908134094
isolation_forest,54,0.028460543337645538,0.595679012345679,0.9688103908134094
isolation_forest,55,0.028460543337645538,0.6049382716049383,0.9688103908134094
isolation_forest,56,0.028460543337645538,0.6080246913580247,0.9688103908134094
isolation_forest,57,0.028460543337645538,0.6141975308641975,0.9688103908134094
isolation_forest,58,0.028460543337645538,0.6203703703703703,0.9688103908134094
isolation_forest,59,0.028460543337645538,0.6327160493827161,0.9688103908134094
isolation_forest,60,0.028460543337645538,0.6388888888888888,0.9688103908134094
isolation_forest,61,0.028460543337645538,0.6574074074074074,0.9688103908134094
isolation_forest,62,0.028460543337645538,0.6635802469135802,0.9688103908134094
isolation_forest,63,0.028460543337645538,0.6697530864197531,0.9688103908134094
isolation_forest,64,0.028460543337645538,0.6728395061728395,0.9688103908134094
isolation_forest,65,0.028460543337645538,0.6790123456790124,0.9688103908134094
isolation_forest,66,0.028460543337645538,0.6820987654320988,0.9688103908134094
isolation_forest,67,0.028460543337645538,0.691358024691358,0.9688103908134094
