model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.610586011342155,0.9938461538461538,0.7564402810304449,0.8105646630236795,567,206,2,323,0.9906219524330779,0.9835537042134164,0.2632115380662716,0.9447852760736196,0.9476923076923077,0.946236559139785,755,18,17,308,traffic_ground_truth_ip_window,warmup_normal_baseline,186
ocsvm,0.5284552845528455,1.0,0.6914893617021277,0.7358834244080146,483,290,0,325,0.9984038212757489,0.9966873164244048,10.522515127295602,0.984472049689441,0.9753846153846154,0.9799072642967542,768,5,8,317,traffic_ground_truth_ip_window,warmup_normal_baseline,186
isolation_forest,0.4298941798941799,1.0,0.6012950971322849,0.6074681238615665,342,431,0,325,0.9944870136331972,0.9866715717070591,0.19090251958356685,0.953416149068323,0.9446153846153846,0.9489953632148377,758,15,18,307,traffic_ground_truth_ip_window,warmup_normal_baseline,186
