model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
isolation_forest,0.38162544169611307,1.0,0.5524296675191815,0.5214220601640839,248,525,0,324,0.9688103908134094,0.8886364630538466,0.1937533664847091,0.9259259259259259,0.9259259259259259,0.9259259259259259,749,24,24,300,traffic_ground_truth_ip_window,warmup_normal_baseline,186
lof,0.38162544169611307,1.0,0.5524296675191815,0.5214220601640839,248,525,0,324,0.957498842093495,0.9335447088237895,1.3803406733337016,0.926056338028169,0.8117283950617284,0.8651315789473685,752,21,61,263,traffic_ground_truth_ip_window,warmup_normal_baseline,186
ocsvm,0.3807285546415981,1.0,0.5514893617021277,0.5195989061075661,246,527,0,324,0.9949032149873029,0.9926132887638132,10.331540442870647,0.9936708860759493,0.9691358024691358,0.9812500000000001,771,2,10,314,traffic_ground_truth_ip_window,warmup_normal_baseline,186
