model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.39125,0.9968152866242038,0.5619389587073609,0.5498154981549815,283,487,1,313,0.9502853834064026,0.9250141389999338,1.343997278608055,1.0,0.7707006369426752,0.8705035971223022,770,0,72,242,traffic_ground_truth_ip_window,warmup_normal_baseline,186
ocsvm,0.3862238622386224,1.0,0.5572315882874889,0.5396678966789668,271,499,0,314,0.9989908180990983,0.9977082395685984,9.906273499867778,0.9935064935064936,0.9745222929936306,0.9839228295819937,768,2,8,306,traffic_ground_truth_ip_window,warmup_normal_baseline,186
isolation_forest,0.3819951338199513,1.0,0.5528169014084507,0.5313653136531366,262,508,0,314,0.9959860203490778,0.9927807375228863,0.18325113039360164,0.9683544303797469,0.9745222929936306,0.9714285714285714,760,10,8,306,traffic_ground_truth_ip_window,warmup_normal_baseline,186
