model,point_index,recall,precision,pr_auc
isolation_forest,0,1.0,0.29535095715587967,0.9808832267522412
isolation_forest,1,1.0,0.2980680772769089,0.9808832267522412
isolation_forest,2,1.0,0.300556586270872,0.9808832267522412
isolation_forest,3,1.0,0.3016759776536313,0.9808832267522412
isolation_forest,4,1.0,0.30337078651685395,0.9808832267522412
isolation_forest,5,1.0,0.3065279091769158,0.9808832267522412
isolation_forest,6,1.0,0.3088655862726406,0.9808832267522412
isolation_forest,7,1.0,0.3103448275862069,0.9808832267522412
isolation_forest,8,1.0,0.3130434782608696,0.9808832267522412
isolation_forest,9,1.0,0.3151750972762646,0.9808832267522412
isolation_forest,10,1.0,0.3176470588235294,0.9808832267522412
isolation_forest,11,1.0,0.3182711198428291,0.9808832267522412
isolation_forest,12,1.0,0.3201581027667984,0.9808832267522412
isolation_forest,13,1.0,0.3217477656405164,0.9808832267522412
isolation_forest,14,1.0,0.32270916334661354,0.9808832267522412
isolation_forest,15,1.0,0.32432432432432434,0.9808832267522412
isolation_forest,16,1.0,0.324974924774323,0.9808832267522412
isolation_forest,17,1.0,0.32661290322580644,0.9808832267522412
isolation_forest,18,1.0,0.32727272727272727,0.9808832267522412
isolation_forest,19,1.0,0.32793522267206476,0.9808832267522412
isolation_forest,20,1.0,0.32893401015228424,0.9808832267522412
isolation_forest,21,1.0,0.3306122448979592,0.9808832267522412
isolation_forest,22,1.0,0.3312883435582822,0.9808832267522412
isolation_forest,23,1.0,0.3319672131147541,0.9808832267522412
isolation_forest,24,1.0,0.3336766220391349,0.9808832267522412
isolation_forest,25,1.0,0.33505687693898656,0.9808832267522412
isolation_forest,26,1.0,0.33575129533678755,0.9808832267522412
isolation_forest,27,1.0,0.3367983367983368,0.9808832267522412
isolation_forest,28,1.0,0.3375,0.9808832267522412
isolation_forest,29,1.0,0.33820459290187893,0.9808832267522412
isolation_forest,30,1.0,0.33962264150943394,0.9808832267522412
isolation_forest,31,1.0,0.3403361344537815,0.9808832267522412
isolation_forest,32,1.0,0.3410526315789474,0.9808832267522412
isolation_forest,33,1.0,0.34141201264488935,0.9808832267522412
isolation_forest,34,1.0,0.34249471458773784,0.9808832267522412
isolation_forest,35,1.0,0.3432203389830508,0.9808832267522412
isolation_forest,36,1.0,0.3446808510638298,0.9808832267522412
isolation_forest,37,1.0,0.3457844183564568,0.9808832267522412
isolation_forest,38,1.0,0.34615384615384615,0.9808832267522412
isolation_forest,39,1.0,0.34726688102893893,0.9808832267522412
isolation_forest,40,1.0,0.34913793103448276,0.9808832267522412
isolation_forest,41,1.0,0.34951456310679613,0.9808832267522412
isolation_forest,42,1.0,0.351409978308026,0.9808832267522412
isolation_forest,43,1.0,0.352557127312296,0.9808832267522412
isolation_forest,44,1.0,0.3533260632497274,0.9808832267522412
isolation_forest,45,1.0,0.3540983606557377,0.9808832267522412
