model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.40298507462686567,1.0,0.574468085106383,0.5624430264357339,293,480,0,324,0.9991455448549024,0.9979609033762009,9.016693471558773,0.9725609756097561,0.9845679012345679,0.9785276073619632,764,9,5,319,traffic_ground_truth_ip_window,warmup_normal_baseline,186
lof,0.39416058394160586,1.0,0.5654450261780105,0.5460346399270738,275,498,0,324,0.9761311548719914,0.9641721065354049,0.49593767615358897,0.9722222222222222,0.8641975308641975,0.9150326797385621,765,8,44,280,traffic_ground_truth_ip_window,warmup_normal_baseline,186
isolation_forest,0.3927272727272727,1.0,0.5639686684073107,0.5432999088422972,272,501,0,324,0.9967259195374762,0.9929635603310578,0.20097229129036887,0.9690402476780186,0.9660493827160493,0.9675425038639875,763,10,11,313,traffic_ground_truth_ip_window,warmup_normal_baseline,186
