model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
lof,0.6,0.9876923076923076,0.7465116279069768,0.8009132420091324,556,214,4,321,0.9903476523476522,0.9848327188294904,0.35156068779963157,0.9565217391304348,0.9476923076923077,0.9520865533230294,756,14,17,308,traffic_ground_truth_ip_window,warmup_normal_baseline,185
ocsvm,0.49923195084485406,1.0,0.6659836065573771,0.7022831050228311,444,326,0,325,0.9982837162837163,0.9970249177471554,10.935714117351022,0.9846153846153847,0.9846153846153847,0.9846153846153847,765,5,5,320,traffic_ground_truth_ip_window,warmup_normal_baseline,185
isolation_forest,0.46695402298850575,1.0,0.6366307541625857,0.6611872146118721,399,371,0,325,0.99595004995005,0.991390299794726,0.18009838501267755,0.9634146341463414,0.9723076923076923,0.9678407350689127,758,12,9,316,traffic_ground_truth_ip_window,warmup_normal_baseline,185
