model,precision,recall,f1,accuracy,true_negatives,false_positives,false_negatives,true_positives,roc_auc,pr_auc,best_threshold,best_precision,best_recall,best_f1,best_true_negatives,best_false_positives,best_false_negatives,best_true_positives,label_source,evaluation_mode,train_samples
ocsvm,0.4180064308681672,1.0,0.5895691609977324,0.6584905660377358,219,181,0,130,1.0,1.0,5.451342683978958,1.0,1.0,1.0,400,0,0,130,traffic_ground_truth_ip_window,warmup_normal_baseline,96
lof,0.3746397694524496,1.0,0.5450733752620545,0.590566037735849,183,217,0,130,0.9997115384615384,0.9991001891659927,0.623337225491007,0.9847328244274809,0.9923076923076923,0.9885057471264368,398,2,1,129,traffic_ground_truth_ip_window,warmup_normal_baseline,96
isolation_forest,0.3672316384180791,1.0,0.5371900826446281,0.5773584905660377,176,224,0,130,0.9999038461538461,0.9997005750822544,0.22551368193685534,0.9923664122137404,1.0,0.9961685823754789,399,1,0,130,traffic_ground_truth_ip_window,warmup_normal_baseline,96
