model,point_index,fpr,tpr,roc_auc
isolation_forest,0,0.0,0.0,1.0
isolation_forest,1,0.0,0.007692307692307693,1.0
isolation_forest,2,0.0,0.023076923076923078,1.0
isolation_forest,3,0.0,0.046153846153846156,1.0
isolation_forest,4,0.0,0.05384615384615385,1.0
isolation_forest,5,0.0,0.09230769230769231,1.0
isolation_forest,6,0.0,0.1,1.0
isolation_forest,7,0.0,0.13846153846153847,1.0
isolation_forest,8,0.0,0.14615384615384616,1.0
isolation_forest,9,0.0,0.16153846153846155,1.0
isolation_forest,10,0.0,0.16923076923076924,1.0
isolation_forest,11,0.0,0.2,1.0
isolation_forest,12,0.0,0.2076923076923077,1.0
isolation_forest,13,0.0,0.2230769230769231,1.0
isolation_forest,14,0.0,0.3,1.0
isolation_forest,15,0.0,0.3076923076923077,1.0
isolation_forest,16,0.0,0.35384615384615387,1.0
isolation_forest,17,0.0,0.46923076923076923,1.0
isolation_forest,18,0.0,0.5923076923076923,1.0
isolation_forest,19,0.0,0.6230769230769231,1.0
isolation_forest,20,0.0,0.6307692307692307,1.0
isolation_forest,21,0.0,0.6538461538461539,1.0
isolation_forest,22,0.0,0.7,1.0
isolation_forest,23,0.0,0.7307692307692307,1.0
isolation_forest,24,0.0,0.8461538461538461,1.0
isolation_forest,25,0.0,0.8615384615384616,1.0
isolation_forest,26,0.0,0.9153846153846154,1.0
isolation_forest,27,0.0,0.9384615384615385,1.0
isolation_forest,28,0.0,0.9769230769230769,1.0
isolation_forest,29,0.0,0.9923076923076923,1.0
isolation_forest,30,0.0,1.0,1.0
isolation_forest,31,0.005012531328320802,1.0,1.0
isolation_forest,32,0.020050125313283207,1.0,1.0
isolation_forest,33,0.02506265664160401,1.0,1.0
isolation_forest,34,0.07268170426065163,1.0,1.0
isolation_forest,35,0.07769423558897243,1.0,1.0
isolation_forest,36,0.08771929824561403,1.0,1.0
isolation_forest,37,0.10025062656641603,1.0,1.0
isolation_forest,38,0.10526315789473684,1.0,1.0
isolation_forest,39,0.11027568922305764,1.0,1.0
isolation_forest,40,0.12280701754385964,1.0,1.0
isolation_forest,41,0.13283208020050125,1.0,1.0
isolation_forest,42,0.14035087719298245,1.0,1.0
isolation_forest,43,0.15288220551378445,1.0,1.0
isolation_forest,44,0.15538847117794485,1.0,1.0
isolation_forest,45,0.16040100250626566,1.0,1.0
isolation_forest,46,0.16290726817042606,1.0,1.0
isolation_forest,47,0.16791979949874686,1.0,1.0
isolation_forest,48,0.17543859649122806,1.0,1.0
isolation_forest,49,0.18295739348370926,1.0,1.0
isolation_forest,50,0.18546365914786966,1.0,1.0
isolation_forest,51,0.19047619047619047,1.0,1.0
isolation_forest,52,0.19298245614035087,1.0,1.0
isolation_forest,53,0.20050125313283207,1.0,1.0
isolation_forest,54,0.21052631578947367,1.0,1.0
isolation_forest,55,0.21553884711779447,1.0,1.0
isolation_forest,56,0.22556390977443608,1.0,1.0
isolation_forest,57,0.23057644110275688,1.0,1.0
isolation_forest,58,0.24060150375939848,1.0,1.0
isolation_forest,59,0.24310776942355888,1.0,1.0
isolation_forest,60,0.24812030075187969,1.0,1.0
isolation_forest,61,0.2556390977443609,1.0,1.0
isolation_forest,62,0.2706766917293233,1.0,1.0
isolation_forest,63,0.2731829573934837,1.0,1.0
isolation_forest,64,0.2832080200501253,1.0,1.0
isolation_forest,65,0.2907268170426065,1.0,1.0
isolation_forest,66,0.2932330827067669,1.0,1.0
isolation_forest,67,0.2982456140350877,1.0,1.0
isolation_forest,68,0.3132832080200501,1.0,1.0
isolation_forest,69,0.3182957393483709,1.0,1.0
isolation_forest,70,0.3233082706766917,1.0,1.0
isolation_forest,71,0.39348370927318294,1.0,1.0
isolation_forest,72,0.39849624060150374,1.0,1.0
isolation_forest,73,0.41604010025062654,1.0,1.0
isolation_forest,74,0.42105263157894735,1.0,1.0
isolation_forest,75,0.42355889724310775,1.0,1.0
isolation_forest,76,0.42857142857142855,1.0,1.0
isolation_forest,77,0.43609022556390975,1.0,1.0
isolation_forest,78,0.45112781954887216,1.0,1.0
isolation_forest,79,0.45363408521303256,1.0,1.0
isolation_forest,80,0.46115288220551376,1.0,1.0
isolation_forest,81,0.46616541353383456,1.0,1.0
isolation_forest,82,0.47619047619047616,1.0,1.0
isolation_forest,83,0.48370927318295737,1.0,1.0
isolation_forest,84,0.48872180451127817,1.0,1.0
isolation_forest,85,0.49874686716791977,1.0,1.0
isolation_forest,86,0.5238095238095238,1.0,1.0
isolation_forest,87,0.5288220551378446,1.0,1.0
isolation_forest,88,0.5363408521303258,1.0,1.0
isolation_forest,89,0.5538847117794486,1.0,1.0
isolation_forest,90,0.5588972431077694,1.0,1.0
isolation_forest,91,0.5614035087719298,1.0,1.0
isolation_forest,92,0.5714285714285714,1.0,1.0
isolation_forest,93,0.581453634085213,1.0,1.0
isolation_forest,94,0.5939849624060151,1.0,1.0
isolation_forest,95,0.6040100250626567,1.0,1.0
isolation_forest,96,0.6115288220551378,1.0,1.0
isolation_forest,97,0.6215538847117794,1.0,1.0
isolation_forest,98,0.6290726817042607,1.0,1.0
isolation_forest,99,0.631578947368421,1.0,1.0
isolation_forest,100,0.6390977443609023,1.0,1.0
isolation_forest,101,0.6491228070175439,1.0,1.0
isolation_forest,102,0.6541353383458647,1.0,1.0
isolation_forest,103,0.656641604010025,1.0,1.0
isolation_forest,104,0.6641604010025063,1.0,1.0
isolation_forest,105,0.6716791979949874,1.0,1.0
isolation_forest,106,0.6766917293233082,1.0,1.0
isolation_forest,107,0.6791979949874687,1.0,1.0
isolation_forest,108,0.6867167919799498,1.0,1.0
isolation_forest,109,0.7017543859649122,1.0,1.0
isolation_forest,110,0.7117794486215538,1.0,1.0
isolation_forest,111,0.7142857142857143,1.0,1.0
isolation_forest,112,0.7192982456140351,1.0,1.0
isolation_forest,113,0.7293233082706767,1.0,1.0
isolation_forest,114,0.7368421052631579,1.0,1.0
isolation_forest,115,0.7443609022556391,1.0,1.0
isolation_forest,116,0.7493734335839599,1.0,1.0
isolation_forest,117,0.7543859649122807,1.0,1.0
isolation_forest,118,0.7568922305764411,1.0,1.0
isolation_forest,119,0.7619047619047619,1.0,1.0
isolation_forest,120,0.7644110275689223,1.0,1.0
isolation_forest,121,0.7694235588972431,1.0,1.0
isolation_forest,122,0.7769423558897243,1.0,1.0
isolation_forest,123,0.7819548872180451,1.0,1.0
isolation_forest,124,0.7869674185463659,1.0,1.0
isolation_forest,125,0.8020050125313283,1.0,1.0
isolation_forest,126,0.8070175438596491,1.0,1.0
isolation_forest,127,0.8120300751879699,1.0,1.0
isolation_forest,128,0.8170426065162907,1.0,1.0
isolation_forest,129,0.8195488721804511,1.0,1.0
isolation_forest,130,0.8295739348370927,1.0,1.0
isolation_forest,131,0.8370927318295739,1.0,1.0
isolation_forest,132,0.8395989974937343,1.0,1.0
isolation_forest,133,0.8546365914786967,1.0,1.0
isolation_forest,134,0.8646616541353384,1.0,1.0
isolation_forest,135,0.8671679197994987,1.0,1.0
isolation_forest,136,0.87468671679198,1.0,1.0
isolation_forest,137,0.9047619047619048,1.0,1.0
isolation_forest,138,0.9097744360902256,1.0,1.0
isolation_forest,139,0.924812030075188,1.0,1.0
isolation_forest,140,0.9398496240601504,1.0,1.0
isolation_forest,141,0.9448621553884712,1.0,1.0
isolation_forest,142,0.9523809523809523,1.0,1.0
isolation_forest,143,0.9548872180451128,1.0,1.0
isolation_forest,144,0.9624060150375939,1.0,1.0
isolation_forest,145,0.9724310776942355,1.0,1.0
isolation_forest,146,0.9824561403508771,1.0,1.0
isolation_forest,147,0.9849624060150376,1.0,1.0
isolation_forest,148,1.0,1.0,1.0
lof,0,0.0,0.0,0.9995373048004627
lof,1,0.0,0.007692307692307693,0.9995373048004627
lof,2,0.0,0.023076923076923078,0.9995373048004627
lof,3,0.0,0.046153846153846156,0.9995373048004627
lof,4,0.0,0.05384615384615385,0.9995373048004627
lof,5,0.0,0.13076923076923078,0.9995373048004627
lof,6,0.0,0.15384615384615385,0.9995373048004627
lof,7,0.0,0.16923076923076924,0.9995373048004627
lof,8,0.0,0.2076923076923077,0.9995373048004627
lof,9,0.0,0.2153846153846154,0.9995373048004627
lof,10,0.0,0.2846153846153846,0.9995373048004627
lof,11,0.0,0.3384615384615385,0.9995373048004627
lof,12,0.0,0.36153846153846153,0.9995373048004627
lof,13,0.0,0.47692307692307695,0.9995373048004627
lof,14,0.0,0.5307692307692308,0.9995373048004627
lof,15,0.0,0.6230769230769231,0.9995373048004627
lof,16,0.0,0.6692307692307692,0.9995373048004627
lof,17,0.0,0.676923076923077,0.9995373048004627
lof,18,0.0,0.7,0.9995373048004627
lof,19,0.0,0.7153846153846154,0.9995373048004627
lof,20,0.0,0.7384615384615385,0.9995373048004627
lof,21,0.0,0.7538461538461538,0.9995373048004627
lof,22,0.0,0.8,0.9995373048004627
lof,23,0.0,0.8384615384615385,0.9995373048004627
lof,24,0.0,0.8461538461538461,0.9995373048004627
lof,25,0.0,0.8615384615384616,0.9995373048004627
lof,26,0.0,0.8692307692307693,0.9995373048004627
lof,27,0.0,0.8846153846153846,0.9995373048004627
lof,28,0.0,0.9076923076923077,0.9995373048004627
lof,29,0.0,0.9230769230769231,0.9995373048004627
lof,30,0.002506265664160401,0.9230769230769231,0.9995373048004627
lof,31,0.002506265664160401,0.9307692307692308,0.9995373048004627
lof,32,0.005012531328320802,0.9307692307692308,0.9995373048004627
lof,33,0.005012531328320802,0.9384615384615385,0.9995373048004627
lof,34,0.005012531328320802,0.9538461538461539,0.9995373048004627
