model,point_index,recall,precision,pr_auc
isolation_forest,0,1.0,0.11723329425556858,1.0
isolation_forest,1,1.0,0.12239902080783353,1.0
isolation_forest,2,1.0,0.12547051442910917,1.0
isolation_forest,3,1.0,0.12903225806451613,1.0
isolation_forest,4,1.0,0.13210039630118892,1.0
isolation_forest,5,1.0,0.1347708894878706,1.0
isolation_forest,6,1.0,0.13831258644536654,1.0
isolation_forest,7,1.0,0.14641288433382138,1.0
isolation_forest,8,1.0,0.14749262536873156,1.0
isolation_forest,9,1.0,0.14947683109118087,1.0
isolation_forest,10,1.0,0.15082956259426847,1.0
isolation_forest,11,1.0,0.15267175572519084,1.0
isolation_forest,12,1.0,0.15723270440251572,1.0
isolation_forest,13,1.0,0.15772870662460567,1.0
isolation_forest,14,1.0,0.1597444089456869,1.0
isolation_forest,15,1.0,0.176056338028169,1.0
isolation_forest,16,1.0,0.17793594306049823,1.0
isolation_forest,17,1.0,0.17953321364452424,1.0
isolation_forest,18,1.0,0.18050541516245489,1.0
isolation_forest,19,1.0,0.18281535648994515,1.0
isolation_forest,20,1.0,0.18484288354898337,1.0
isolation_forest,21,1.0,0.1865671641791045,1.0
isolation_forest,22,1.0,0.18761726078799248,1.0
isolation_forest,23,1.0,0.1949317738791423,1.0
isolation_forest,24,1.0,0.1976284584980237,1.0
isolation_forest,25,1.0,0.2028397565922921,1.0
isolation_forest,26,1.0,0.20491803278688525,1.0
isolation_forest,27,1.0,0.2074688796680498,1.0
isolation_forest,28,1.0,0.2079002079002079,1.0
isolation_forest,29,1.0,0.20833333333333334,1.0
isolation_forest,30,1.0,0.21008403361344538,1.0
isolation_forest,31,1.0,0.21052631578947367,1.0
isolation_forest,32,1.0,0.21321961620469082,1.0
isolation_forest,33,1.0,0.21505376344086022,1.0
isolation_forest,34,1.0,0.21645021645021645,1.0
isolation_forest,35,1.0,0.2183406113537118,1.0
isolation_forest,36,1.0,0.21978021978021978,1.0
isolation_forest,37,1.0,0.22075055187637968,1.0
isolation_forest,38,1.0,0.22271714922049,1.0
isolation_forest,39,1.0,0.228310502283105,1.0
isolation_forest,40,1.0,0.22935779816513763,1.0
isolation_forest,41,1.0,0.2347417840375587,1.0
isolation_forest,42,1.0,0.23529411764705882,1.0
isolation_forest,43,1.0,0.2358490566037736,1.0
isolation_forest,44,1.0,0.2364066193853428,1.0
isolation_forest,45,1.0,0.23809523809523808,1.0
isolation_forest,46,1.0,0.2386634844868735,1.0
isolation_forest,47,1.0,0.23923444976076555,1.0
isolation_forest,48,1.0,0.24096385542168675,1.0
isolation_forest,49,1.0,0.24630541871921183,1.0
isolation_forest,50,1.0,0.24752475247524752,1.0
isolation_forest,51,1.0,0.24813895781637718,1.0
isolation_forest,52,1.0,0.24937655860349128,1.0
isolation_forest,53,1.0,0.2506265664160401,1.0
isolation_forest,54,1.0,0.25316455696202533,1.0
isolation_forest,55,1.0,0.2702702702702703,1.0
isolation_forest,56,1.0,0.273224043715847,1.0
isolation_forest,57,1.0,0.27624309392265195,1.0
isolation_forest,58,1.0,0.2770083102493075,1.0
isolation_forest,59,1.0,0.27932960893854747,1.0
isolation_forest,60,1.0,0.28169014084507044,1.0
isolation_forest,61,1.0,0.28328611898017,1.0
isolation_forest,62,1.0,0.2840909090909091,1.0
isolation_forest,63,1.0,0.28735632183908044,1.0
isolation_forest,64,1.0,0.2915451895043732,1.0
isolation_forest,65,1.0,0.2932551319648094,1.0
isolation_forest,66,1.0,0.29411764705882354,1.0
isolation_forest,67,1.0,0.29673590504451036,1.0
isolation_forest,68,1.0,0.2994011976047904,1.0
isolation_forest,69,1.0,0.3003003003003003,1.0
isolation_forest,70,1.0,0.30120481927710846,1.0
isolation_forest,71,1.0,0.3021148036253776,1.0
isolation_forest,72,1.0,0.3048780487804878,1.0
isolation_forest,73,1.0,0.3076923076923077,1.0
isolation_forest,74,1.0,0.30864197530864196,1.0
isolation_forest,75,1.0,0.30959752321981426,1.0
isolation_forest,76,1.0,0.37037037037037035,1.0
isolation_forest,77,1.0,0.37174721189591076,1.0
isolation_forest,78,1.0,0.3816793893129771,1.0
isolation_forest,79,1.0,0.3831417624521073,1.0
isolation_forest,80,1.0,0.3861003861003861,1.0
isolation_forest,81,1.0,0.3875968992248062,1.0
isolation_forest,82,1.0,0.390625,1.0
isolation_forest,83,1.0,0.39215686274509803,1.0
isolation_forest,84,1.0,0.3937007874015748,1.0
isolation_forest,85,1.0,0.3968253968253968,1.0
