model,point_index,fpr,tpr,roc_auc
isolation_forest,0,0.0,0.0,1.0
isolation_forest,1,0.0,0.02,1.0
isolation_forest,2,0.0,0.05,1.0
isolation_forest,3,0.0,0.1,1.0
isolation_forest,4,0.0,0.13,1.0
isolation_forest,5,0.0,0.15,1.0
isolation_forest,6,0.0,0.18,1.0
isolation_forest,7,0.0,0.27,1.0
isolation_forest,8,0.0,0.35,1.0
isolation_forest,9,0.0,0.37,1.0
isolation_forest,10,0.0,0.4,1.0
isolation_forest,11,0.0,0.42,1.0
isolation_forest,12,0.0,0.49,1.0
isolation_forest,13,0.0,0.5,1.0
isolation_forest,14,0.0,0.52,1.0
isolation_forest,15,0.0,0.58,1.0
isolation_forest,16,0.0,0.6,1.0
isolation_forest,17,0.0,0.63,1.0
isolation_forest,18,0.0,0.68,1.0
isolation_forest,19,0.0,0.71,1.0
isolation_forest,20,0.0,0.82,1.0
isolation_forest,21,0.0,0.89,1.0
isolation_forest,22,0.0,0.9,1.0
isolation_forest,23,0.0,1.0,1.0
isolation_forest,24,0.0013280212483399733,1.0,1.0
isolation_forest,25,0.009296148738379814,1.0,1.0
isolation_forest,26,0.014608233731739707,1.0,1.0
isolation_forest,27,0.0199203187250996,1.0,1.0
isolation_forest,28,0.043824701195219126,1.0,1.0
isolation_forest,29,0.049136786188579015,1.0,1.0
isolation_forest,30,0.05179282868525897,1.0,1.0
isolation_forest,31,0.05444887118193891,1.0,1.0
isolation_forest,32,0.05843293492695883,1.0,1.0
isolation_forest,33,0.06108897742363878,1.0,1.0
isolation_forest,34,0.0650730411686587,1.0,1.0
isolation_forest,35,0.06772908366533864,1.0,1.0
isolation_forest,36,0.07171314741035857,1.0,1.0
isolation_forest,37,0.07304116865869854,1.0,1.0
isolation_forest,38,0.0849933598937583,1.0,1.0
isolation_forest,39,0.08764940239043825,1.0,1.0
isolation_forest,40,0.0903054448871182,1.0,1.0
isolation_forest,41,0.09428950863213811,1.0,1.0
isolation_forest,42,0.09694555112881806,1.0,1.0
isolation_forest,43,0.09827357237715803,1.0,1.0
isolation_forest,44,0.10225763612217796,1.0,1.0
isolation_forest,45,0.1049136786188579,1.0,1.0
isolation_forest,46,0.10756972111553785,1.0,1.0
isolation_forest,47,0.1102257636122178,1.0,1.0
isolation_forest,48,0.11553784860557768,1.0,1.0
isolation_forest,49,0.11819389110225764,1.0,1.0
isolation_forest,50,0.12217795484727756,1.0,1.0
isolation_forest,51,0.12881806108897742,1.0,1.0
isolation_forest,52,0.1301460823373174,1.0,1.0
isolation_forest,53,0.14342629482071714,1.0,1.0
isolation_forest,54,0.14873837981407703,1.0,1.0
isolation_forest,55,0.150066401062417,1.0,1.0
isolation_forest,56,0.15405046480743692,1.0,1.0
isolation_forest,57,0.17662682602921648,1.0,1.0
isolation_forest,58,0.20053120849933598,1.0,1.0
isolation_forest,59,0.20185922974767595,1.0,1.0
isolation_forest,60,0.20451527224435592,1.0,1.0
isolation_forest,61,0.20717131474103587,1.0,1.0
isolation_forest,62,0.2098273572377158,1.0,1.0
isolation_forest,63,0.21115537848605578,1.0,1.0
isolation_forest,64,0.21381142098273573,1.0,1.0
isolation_forest,65,0.2151394422310757,1.0,1.0
isolation_forest,66,0.2244355909694555,1.0,1.0
isolation_forest,67,0.22576361221779548,1.0,1.0
isolation_forest,68,0.2961487383798141,1.0,1.0
isolation_forest,69,0.29880478087649404,1.0,1.0
isolation_forest,70,0.30677290836653387,1.0,1.0
isolation_forest,71,0.3107569721115538,1.0,1.0
isolation_forest,72,0.3187250996015936,1.0,1.0
isolation_forest,73,0.3200531208499336,1.0,1.0
isolation_forest,74,0.32270916334661354,1.0,1.0
isolation_forest,75,0.3293492695883134,1.0,1.0
isolation_forest,76,0.3346613545816733,1.0,1.0
isolation_forest,77,0.33598937583001326,1.0,1.0
isolation_forest,78,0.3386454183266932,1.0,1.0
isolation_forest,79,0.3466135458167331,1.0,1.0
isolation_forest,80,0.34794156706507307,1.0,1.0
isolation_forest,81,0.35856573705179284,1.0,1.0
isolation_forest,82,0.39176626826029215,1.0,1.0
isolation_forest,83,0.39707835325365204,1.0,1.0
isolation_forest,84,0.40239043824701193,1.0,1.0
isolation_forest,85,0.4037184594953519,1.0,1.0
isolation_forest,86,0.4063745019920319,1.0,1.0
isolation_forest,87,0.41832669322709165,1.0,1.0
isolation_forest,88,0.42231075697211157,1.0,1.0
isolation_forest,89,0.4249667994687915,1.0,1.0
isolation_forest,90,0.42895086321381143,1.0,1.0
isolation_forest,91,0.43293492695883135,1.0,1.0
isolation_forest,92,0.44621513944223107,1.0,1.0
isolation_forest,93,0.448871181938911,1.0,1.0
isolation_forest,94,0.4634794156706507,1.0,1.0
isolation_forest,95,0.46879150066401065,1.0,1.0
isolation_forest,96,0.4714475431606906,1.0,1.0
isolation_forest,97,0.4754316069057105,1.0,1.0
isolation_forest,98,0.4807436918990704,1.0,1.0
isolation_forest,99,0.4847277556440903,1.0,1.0
isolation_forest,100,0.4900398406374502,1.0,1.0
isolation_forest,101,0.49800796812749004,1.0,1.0
isolation_forest,102,0.49933598937583,1.0,1.0
isolation_forest,103,0.5046480743691899,1.0,1.0
isolation_forest,104,0.5073041168658698,1.0,1.0
isolation_forest,105,0.5152722443559097,1.0,1.0
isolation_forest,106,0.5219123505976095,1.0,1.0
isolation_forest,107,0.5391766268260292,1.0,1.0
isolation_forest,108,0.548472775564409,1.0,1.0
isolation_forest,109,0.5750332005312085,1.0,1.0
isolation_forest,110,0.5790172642762285,1.0,1.0
isolation_forest,111,0.5856573705179283,1.0,1.0
isolation_forest,112,0.5936254980079682,1.0,1.0
isolation_forest,113,0.602921646746348,1.0,1.0
isolation_forest,114,0.6069057104913679,1.0,1.0
isolation_forest,115,0.6135458167330677,1.0,1.0
isolation_forest,116,0.6215139442231076,1.0,1.0
isolation_forest,117,0.6985391766268261,1.0,1.0
isolation_forest,118,0.7091633466135459,1.0,1.0
isolation_forest,119,0.7118193891102258,1.0,1.0
isolation_forest,120,0.7370517928286853,1.0,1.0
isolation_forest,121,0.747675962815405,1.0,1.0
isolation_forest,122,0.7556440903054449,1.0,1.0
isolation_forest,123,0.7675962815405046,1.0,1.0
isolation_forest,124,0.7742363877822045,1.0,1.0
isolation_forest,125,0.8273572377158035,1.0,1.0
isolation_forest,126,0.852589641434263,1.0,1.0
isolation_forest,127,0.8725099601593626,1.0,1.0
isolation_forest,128,0.896414342629482,1.0,1.0
isolation_forest,129,0.9256308100929614,1.0,1.0
isolation_forest,130,0.952191235059761,1.0,1.0
isolation_forest,131,1.0,1.0,1.0
lof,0,0.0,0.0,0.9995351925630811
lof,1,0.0,0.02,0.9995351925630811
lof,2,0.0,0.05,0.9995351925630811
lof,3,0.0,0.11,0.9995351925630811
lof,4,0.0,0.15,0.9995351925630811
lof,5,0.0,0.18,0.9995351925630811
lof,6,0.0,0.2,0.9995351925630811
lof,7,0.0,0.23,0.9995351925630811
lof,8,0.0,0.3,0.9995351925630811
lof,9,0.0,0.39,0.9995351925630811
lof,10,0.0,0.4,0.9995351925630811
lof,11,0.0,0.43,0.9995351925630811
lof,12,0.0,0.51,0.9995351925630811
lof,13,0.0,0.57,0.9995351925630811
lof,14,0.0,0.59,0.9995351925630811
lof,15,0.0,0.6,0.9995351925630811
lof,16,0.0,0.71,0.9995351925630811
lof,17,0.0,0.75,0.9995351925630811
lof,18,0.0,0.8,0.9995351925630811
lof,19,0.0,0.83,0.9995351925630811
lof,20,0.0,0.9,0.9995351925630811
lof,21,0.0,0.95,0.9995351925630811
lof,22,0.005312084993359893,0.95,0.9995351925630811
lof,23,0.009296148738379814,0.95,0.9995351925630811
lof,24,0.009296148738379814,1.0,0.9995351925630811
lof,25,0.010624169986719787,1.0,0.9995351925630811
lof,26,0.01859229747675963,1.0,0.9995351925630811
lof,27,0.02257636122177955,1.0,0.9995351925630811
lof,28,0.025232403718459494,1.0,0.9995351925630811
lof,29,0.02656042496679947,1.0,0.9995351925630811
lof,30,0.029216467463479414,1.0,0.9995351925630811
lof,31,0.033200531208499334,1.0,0.9995351925630811
lof,32,0.0451527224435591,1.0,0.9995351925630811
lof,33,0.04780876494023904,1.0,0.9995351925630811
lof,34,0.05046480743691899,1.0,0.9995351925630811
lof,35,0.05312084993359894,1.0,0.9995351925630811
lof,36,0.05843293492695883,1.0,0.9995351925630811
lof,37,0.06241699867197875,1.0,0.9995351925630811
lof,38,0.06905710491367861,1.0,0.9995351925630811
lof,39,0.07171314741035857,1.0,0.9995351925630811
lof,40,0.07569721115537849,1.0,0.9995351925630811
lof,41,0.08100929614873838,1.0,0.9995351925630811
lof,42,0.08366533864541832,1.0,0.9995351925630811
lof,43,0.08632138114209828,1.0,0.9995351925630811
lof,44,0.0903054448871182,1.0,0.9995351925630811
lof,45,0.09296148738379814,1.0,0.9995351925630811
lof,46,0.09694555112881806,1.0,0.9995351925630811
lof,47,0.10889774236387782,1.0,0.9995351925630811
lof,48,0.1102257636122178,1.0,0.9995351925630811
lof,49,0.12217795484727756,1.0,0.9995351925630811
lof,50,0.12616201859229748,1.0,0.9995351925630811
lof,51,0.12881806108897742,1.0,0.9995351925630811
lof,52,0.1301460823373174,1.0,0.9995351925630811
lof,53,0.13545816733067728,1.0,0.9995351925630811
lof,54,0.1394422310756972,1.0,0.9995351925630811
lof,55,0.14342629482071714,1.0,0.9995351925630811
lof,56,0.1460823373173971,1.0,0.9995351925630811
lof,57,0.1553784860557769,1.0,0.9995351925630811
lof,58,0.15803452855245684,1.0,0.9995351925630811
lof,59,0.16334661354581673,1.0,0.9995351925630811
lof,60,0.17795484727755645,1.0,0.9995351925630811
lof,61,0.17928286852589642,1.0,0.9995351925630811
lof,62,0.18193891102257637,1.0,0.9995351925630811
lof,63,0.18326693227091634,1.0,0.9995351925630811
lof,64,0.18592297476759628,1.0,0.9995351925630811
lof,65,0.20185922974767595,1.0,0.9995351925630811
lof,66,0.20451527224435592,1.0,0.9995351925630811
lof,67,0.21115537848605578,1.0,0.9995351925630811
lof,68,0.21381142098273573,1.0,0.9995351925630811
lof,69,0.21912350597609562,1.0,0.9995351925630811
lof,70,0.2204515272244356,1.0,0.9995351925630811
lof,71,0.2244355909694555,1.0,0.9995351925630811
lof,72,0.22709163346613545,1.0,0.9995351925630811
lof,73,0.23107569721115537,1.0,0.9995351925630811
lof,74,0.23638778220451528,1.0,0.9995351925630811
lof,75,0.2456839309428951,1.0,0.9995351925630811
lof,76,0.24701195219123506,1.0,0.9995351925630811
lof,77,0.31739707835325365,1.0,0.9995351925630811
lof,78,0.3200531208499336,1.0,0.9995351925630811
lof,79,0.3240371845949535,1.0,0.9995351925630811
